book	Sht	Row	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
400-499	427	22	SABERO ORGANICS PHILIPPINES ASIA INC.	MALATHION	MALAMAR 57 EC	570 g/L	EC	INSECTICIDE	4	466-038-4133	09/10/2023	NON-SYSTEMIC	Garlic	Cutworm
400-499	427	23	SABERO ORGANICS PHILIPPINES ASIA INC.	MALATHION	MALAMAR 57 EC	570 g/L	EC	INSECTICIDE	4	466-038-4133	09/10/2023	NON-SYSTEMIC	Onion	Cutworm
400-499	427	24	SABERO ORGANICS PHILIPPINES ASIA INC.	MALATHION	MALAMAR 57 EC	570 g/L	EC	INSECTICIDE	4	466-038-4133	09/10/2023	NON-SYSTEMIC	Tobacco	"Aphids, katyidid"
400-499	427	25	SABERO ORGANICS PHILIPPINES ASIA INC.	MALATHION	MALAMAR 57 EC	570 g/L	EC	INSECTICIDE	4	466-038-4133	09/10/2023	NON-SYSTEMIC	Ornamentals	"Aphids, cutworm, mealybug, scale insect, spider mites"
400-499	427	26	SABERO ORGANICS PHILIPPINES ASIA INC.	MALATHION	MALAMAR 57 EC	570 g/L	EC	INSECTICIDE	4	466-038-4133	09/10/2023	NON-SYSTEMIC	Tomato	Lady beetle
400-499	427	27	SABERO ORGANICS PHILIPPINES ASIA INC.	MALATHION	MALAMAR 57 EC	570 g/L	EC	INSECTICIDE	4	466-038-4133	09/10/2023	NON-SYSTEMIC	Eggplant	"Aphids, fruitworm"
400-499	427	28	SABERO ORGANICS PHILIPPINES ASIA INC.	MALATHION	MALAMAR 57 EC	570 g/L	EC	INSECTICIDE	4	466-038-4133	09/10/2023	NON-SYSTEMIC	Sorghum	Web worm
400-499	428	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
400-499	428	1	KEMISTAR CORPORATION	BPMC	MAJESTY 50 EC	500 g/L	EC	INSECTICIDE	2	239-002-4119	18/09/2023		Rice	"Green leafhopper, brown plant hopper & leaffolder"
400-499	428	2	KEMISTAR CORPORATION	BPMC	MAJESTY 50 EC	500 g/L	EC	INSECTICIDE	2	239-002-4119	18/09/2023		Cotton	"leafhopper,thrips & aphids"
400-499	428	3	KEMISTAR CORPORATION	BPMC	MAJESTY 50 EC	500 g/L	EC	INSECTICIDE	2	239-002-4119	18/09/2023		Citrus	"Scale insects, aphids, mealy  bug, aphids, & cutworm"
400-499	428	4	KEMISTAR CORPORATION	BPMC	MAJESTY 50 EC	500 g/L	EC	INSECTICIDE	2	239-002-4119	18/09/2023		Crucifers	"Diamond-back moth, cabbage worms, aphids & cutworms"
400-499	428	5	KEMISTAR CORPORATION	BPMC	MAJESTY 50 EC	500 g/L	EC	INSECTICIDE	2	239-002-4119	18/09/2023		Mango	hopper & tip borer
400-499	428	6	AVC CHEMICAL CORPORATION	FLONICAMID	MAINMAN 50 WG	500 g/Kg	WG	INSECTICIDE	4	060-442-3229	07/11/2024	SYSTEMIC	Eggplant	Aphids & Leafhoppers
400-499	428	7	ALDIZ INCORPORATED	CYPERMETHRIN	MAGNUM 5 EC	50 g/L	EC	INSECTICIDE	4	002-037-0583	23/02/2023	CONTACT	Mango	"Leafhopper, twig borer, tip borer, fruit fly"
400-499	428	8	ALDIZ INCORPORATED	CYPERMETHRIN	MAGNUM 5 EC	50 g/L	EC	INSECTICIDE	4	002-037-0583	23/02/2023	CONTACT	Rice	"Green leafhopper, brown planthopper, white-backed planthopper,leaffolder, stem borer, armyworm, rice bug"
400-499	428	9	ALDIZ INCORPORATED	CYPERMETHRIN	MAGNUM 5 EC	50 g/L	EC	INSECTICIDE	4	002-037-0583	23/02/2023	CONTACT	Cabbage	"Diamond back-moth, cabbage moth, worm"
400-499	428	10	ALDIZ INCORPORATED	CYPERMETHRIN	MAGNUM 5 EC	50 g/L	EC	INSECTICIDE	4	002-037-0583	23/02/2023	CONTACT	Beans	"Pod borer, beanfly, leafminer, aphids, cutworm"
400-499	428	11	ALDIZ INCORPORATED	CYPERMETHRIN	MAGNUM 5 EC	50 g/L	EC	INSECTICIDE	4	002-037-0583	23/02/2023	CONTACT	Tomato	"Tomato fruitworm, aphids, beetle"
400-499	428	12	ALDIZ INCORPORATED	CYPERMETHRIN	MAGNUM 5 EC	50 g/L	EC	INSECTICIDE	4	002-037-0583	23/02/2023	CONTACT	Watermelon	"Aphids, thrips, beetle"
400-499	428	13	ALDIZ INCORPORATED	CYPERMETHRIN	MAGNUM 5 EC	50 g/L	EC	INSECTICIDE	4	002-037-0583	23/02/2023	CONTACT	Onion	"Thrips, cutworm"
400-499	428	14	ALDIZ INCORPORATED	CYPERMETHRIN	MAGNUM 5 EC	50 g/L	EC	INSECTICIDE	4	002-037-0583	23/02/2023	CONTACT	Banana	"Thrips, scarring beetle"
400-499	428	15	ALDIZ INCORPORATED	CYPERMETHRIN	MAGNUM 5 EC	50 g/L	EC	INSECTICIDE	4	002-037-0583	23/02/2023	CONTACT	Cotton	"Bollworm, cutworm, leafworm, aphids, leafhopper, thrips, bollweevil"
400-499	428	16	ALDIZ INCORPORATED	CYPERMETHRIN	MAGNUM 5 EC	50 g/L	EC	INSECTICIDE	4	002-037-0583	23/02/2023	CONTACT	Tobacco	"Budworm, cutworm, aphids, thrips"
400-499	428	17	ALDIZ INCORPORATED	CYPERMETHRIN	MAGNUM 5 EC	50 g/L	EC	INSECTICIDE	4	002-037-0583	23/02/2023	CONTACT	Corn	"Cornborer, earworm"
400-499	428	18	VERDANT LUSTERCORE CORPORATION	"ALCOHOL C13 iso,-ETHOXYLATED"	MAGNIFY	900g/L	-	OTHERS	4	546-460-4129	09/03/2022	POST-EMERGENT	-	As surfactant of DRUMLIN 100 SC
400-499	428	19	MARS AGRI VENTURES AND COMMODITIESINC.	CYPERMETHRIN	MAGNET 5 EC	50 g/L	EC	INSECTICIDE	4	609-037-5288	27/06/2022	CONTACT	Mango	"Leafhopper, twig borer, tip borer, fruit fly"
400-499	428	20	MARS AGRI VENTURES AND COMMODITIESINC.	CYPERMETHRIN	MAGNET 5 EC	50 g/L	EC	INSECTICIDE	4	609-037-5288	27/06/2022	CONTACT	Rice	"Green leafhopper, brown planthopper, white-backed planthopper,leaffolder, stem borer, armyworm, rice bug"
400-499	428	21	MARS AGRI VENTURES AND COMMODITIESINC.	CYPERMETHRIN	MAGNET 5 EC	50 g/L	EC	INSECTICIDE	4	609-037-5288	27/06/2022	CONTACT	Cabbage	"Diamond back-moth, cabbage moth, worm"
400-499	428	22	MARS AGRI VENTURES AND COMMODITIESINC.	CYPERMETHRIN	MAGNET 5 EC	50 g/L	EC	INSECTICIDE	4	609-037-5288	27/06/2022	CONTACT	Beans	"Pod borer, beanfly, leafminer, aphids, cutworm"
400-499	428	23	MARS AGRI VENTURES AND COMMODITIESINC.	CYPERMETHRIN	MAGNET 5 EC	50 g/L	EC	INSECTICIDE	4	609-037-5288	27/06/2022	CONTACT	Tomato	"Tomato fruitworm, aphids, beetle"
400-499	428	24	MARS AGRI VENTURES AND COMMODITIESINC.	CYPERMETHRIN	MAGNET 5 EC	50 g/L	EC	INSECTICIDE	4	609-037-5288	27/06/2022	CONTACT	Watermelon	"Aphids, thrips, beetle"
400-499	428	25	MARS AGRI VENTURES AND COMMODITIESINC.	CYPERMETHRIN	MAGNET 5 EC	50 g/L	EC	INSECTICIDE	4	609-037-5288	27/06/2022	CONTACT	Onion	"Thrips, cutworm"
400-499	428	26	MARS AGRI VENTURES AND COMMODITIESINC.	CYPERMETHRIN	MAGNET 5 EC	50 g/L	EC	INSECTICIDE	4	609-037-5288	27/06/2022	CONTACT	Banana	"Thrips, scarring beetle"
400-499	428	27	MARS AGRI VENTURES AND COMMODITIESINC.	CYPERMETHRIN	MAGNET 5 EC	50 g/L	EC	INSECTICIDE	4	609-037-5288	27/06/2022	CONTACT	Cotton	"Bollworm, cutworm, leafworm, aphids, leafhopper, thrips, bollweevil"
400-499	428	28	MARS AGRI VENTURES AND COMMODITIESINC.	CYPERMETHRIN	MAGNET 5 EC	50 g/L	EC	INSECTICIDE	4	609-037-5288	27/06/2022	CONTACT	Tobacco	"Budworm, cutworm, aphids, thrips"
400-499	429	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
400-499	429	1	MARS AGRI VENTURES AND COMMODITIESINC.	CYPERMETHRIN	MAGNET 5 EC	50 g/L	EC	INSECTICIDE	4	609-037-5288	27/06/2022	CONTACT	Corn	"Cornborer, earworm"
400-499	429	2	"UPL PHILIPPINES, INC."	MAGNESIUM PHOSPHIDE	MAGNAPHOS 56 P	560g/kg	TAB	FUMIGANT	1	562-294-4124	25/09/2023	-	Stored commodities &processed foods	"Grain and rice weevil, saw toothed grain beetle, confusedflourbeetle, lesser grain beetle, rust-red grain beetle, cadelle,"
400-499	429	3	"SURE CROP SCIENCE AGRIVENTURES, INC."	CHLOROTHALONIL	MAGMA 72 SC	720 g/L	SC	FUNGICIDE	4	640-118-5169	12/08/2023		Ornamentals	"Black spo, Black rot, powdery mildew"
400-499	429	4	"SURE CROP SCIENCE AGRIVENTURES, INC."	CHLOROTHALONIL	MAGMA 72 SC	720 g/L	SC	FUNGICIDE	4	640-118-5169	12/08/2023		Pepper	"Early and late blight, bulb rot, neck rot"
400-499	429	5	"SURE CROP SCIENCE AGRIVENTURES, INC."	CHLOROTHALONIL	MAGMA 72 SC	720 g/L	SC	FUNGICIDE	4	640-118-5169	12/08/2023		Onion	"Purple blotch, bulb rot, neck rot"
400-499	429	6	"SURE CROP SCIENCE AGRIVENTURES, INC."	CHLOROTHALONIL	MAGMA 72 SC	720 g/L	SC	FUNGICIDE	4	640-118-5169	12/08/2023		Mango	"Antracnose, Diplodia rot"
400-499	429	7	"SURE CROP SCIENCE AGRIVENTURES, INC."	CHLOROTHALONIL	MAGMA 72 SC	720 g/L	SC	FUNGICIDE	4	640-118-5169	12/08/2023		Grapes	"Downy mildedw, powdwery mildew, fruit rot"
400-499	429	8	"SURE CROP SCIENCE AGRIVENTURES, INC."	CHLOROTHALONIL	MAGMA 72 SC	720 g/L	SC	FUNGICIDE	4	640-118-5169	12/08/2023		Eggplant	"Early and late blight, cercospora leaf spot, antracnose"
400-499	429	9	"SURE CROP SCIENCE AGRIVENTURES, INC."	CHLOROTHALONIL	MAGMA 72 SC	720 g/L	SC	FUNGICIDE	4	640-118-5169	12/08/2023		Celery	Early and late blight
400-499	429	10	"SURE CROP SCIENCE AGRIVENTURES, INC."	CHLOROTHALONIL	MAGMA 72 SC	720 g/L	SC	FUNGICIDE	4	640-118-5169	12/08/2023		Cucurbits	"Powdery mildew, downy mildew, cercospora, antracnose, Septoria,fruit rot, early and late blight"
400-499	429	11	"SURE CROP SCIENCE AGRIVENTURES, INC."	CHLOROTHALONIL	MAGMA 72 SC	720 g/L	SC	FUNGICIDE	4	640-118-5169	12/08/2023		Crucifers	Powdery mildew
400-499	429	12	"SURE CROP SCIENCE AGRIVENTURES, INC."	CHLOROTHALONIL	MAGMA 72 SC	720 g/L	SC	FUNGICIDE	4	640-118-5169	12/08/2023		Carrot	"Alternaria leaf spot, Cecosporaleaf spot, Helminthosporiumleaf spot"
400-499	429	13	"SURE CROP SCIENCE AGRIVENTURES, INC."	CHLOROTHALONIL	MAGMA 72 SC	720 g/L	SC	FUNGICIDE	4	640-118-5169	12/08/2023		Beans	"Rust, anthracnose"
400-499	429	14	"SURE CROP SCIENCE AGRIVENTURES, INC."	CHLOROTHALONIL	MAGMA 72 SC	720 g/L	SC	FUNGICIDE	4	640-118-5169	12/08/2023		Tomato	"Early and late blight, vine rot"
400-499	429	15	"SURE CROP SCIENCE AGRIVENTURES, INC."	CHLOROTHALONIL	MAGMA 72 SC	720 g/L	SC	FUNGICIDE	4	640-118-5169	12/08/2023		Potato	"Early and late blight, vine rot"
400-499	429	16	"SURE CROP SCIENCE AGRIVENTURES, INC."	CHLOROTHALONIL	MAGMA 72 SC	720 g/L	SC	FUNGICIDE	4	640-118-5169	12/08/2023		Asparagus	Stem and late blight
400-499	429	17	"SURE CROP SCIENCE AGRIVENTURES, INC."	CHLOROTHALONIL	MAGMA 72 SC	720 g/L	SC	FUNGICIDE	4	640-118-5169	12/08/2023		Banana	Black sigatoka
400-499	429	18	AGSPEC PHILIPPINES CORPORATION	FENAZAQUIN	MAGISTER 20 SC	200 g/L	SC	MITICIDE	2	508-382-3046	07/07/2023	-	Pineapple	Mites
400-499	429	19	AGSPEC PHILIPPINES CORPORATION	FENAZAQUIN	MAGISTER 10 EC	100 g/L	EC	MITICIDE	2	508-382-2926	09/23/2022		Pineapple	Mites
400-499	429	20	"MAGAN AGRO PHILS., ENTERPRISE, INC."	AMETRYNE	MAGAN AMETREX 80 WP	800 g/Kg	WP	HERBICIDE	3	461-068-2557	28/07/2023	SELECTIVE (POST/PRE-EMERGENCE)	Banana	Annual broadleaves and grasses
400-499	429	21	"MAGAN AGRO PHILS., ENTERPRISE, INC."	AMETRYNE	MAGAN AMETREX 80 WP	800 g/Kg	WP	HERBICIDE	3	461-068-2557	28/07/2023	SELECTIVE (POST/PRE-EMERGENCE)	Coffee	Annual broadleaves and grasses
400-499	429	22	"MAGAN AGRO PHILS., ENTERPRISE, INC."	AMETRYNE	MAGAN AMETREX 80 WP	800 g/Kg	WP	HERBICIDE	3	461-068-2557	28/07/2023	SELECTIVE (POST/PRE-EMERGENCE)	Cacao	Annual broadleaves and grasses
400-499	429	23	"MAGAN AGRO PHILS., ENTERPRISE, INC."	AMETRYNE	MAGAN AMETREX 80 WP	800 g/Kg	WP	HERBICIDE	3	461-068-2557	28/07/2023	SELECTIVE (POST/PRE-EMERGENCE)	Oil palm	Annual broadleaves and grasses
400-499	429	24	"MAGAN AGRO PHILS., ENTERPRISE, INC."	AMETRYNE	MAGAN AMETREX 80 WP	800 g/Kg	WP	HERBICIDE	3	461-068-2557	28/07/2023	SELECTIVE (POST/PRE-EMERGENCE)	Citrus	Annual broadleaves and grasses
400-499	429	25	"MAGAN AGRO PHILS., ENTERPRISE, INC."	AMETRYNE	MAGAN AMETREX 80 WP	800 g/Kg	WP	HERBICIDE	3	461-068-2557	28/07/2023	SELECTIVE (POST/PRE-EMERGENCE)	Pineapple	Annual broadleaves and grasses
400-499	429	26	"MAGAN AGRO PHILS., ENTERPRISE, INC."	AMETRYNE	MAGAN AMETREX 80 WP	800 g/Kg	WP	HERBICIDE	3	461-068-2557	28/07/2023	SELECTIVE (POST/PRE-EMERGENCE)	Rubber	Annual broadleaves and grasses
400-499	429	27	"MAGAN AGRO PHILS., ENTERPRISE, INC."	AMETRYNE	MAGAN AMETREX 80 WP	800 g/Kg	WP	HERBICIDE	3	461-068-2557	28/07/2023	SELECTIVE (POST/PRE-EMERGENCE)	Corn	Annual broadleaves and grasses
400-499	429	28	"MAGAN AGRO PHILS., ENTERPRISE, INC."	AMETRYNE	MAGAN AMETREX 80 WP	800 g/Kg	WP	HERBICIDE	3	461-068-2557	28/07/2023	SELECTIVE (POST/PRE-EMERGENCE)	Sugarcane	Annual broadleaves and grasses
400-499	430	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
400-499	430	1	"AGRI-SPROUT PHILS., INC."	CARBARYL	MACRO 85 WP	850 g/Kg	WP	INSECTICIDE	2	668-035-5290	04/02/2023		Tobacco	"Budworm, cutworm, aphids"
400-499	430	2	"AGRI-SPROUT PHILS., INC."	CARBARYL	MACRO 85 WP	850 g/Kg	WP	INSECTICIDE	2	668-035-5290	04/02/2023		Sorghum	"Webworm, armyworm, cutworm, headworm"
400-499	430	3	"AGRI-SPROUT PHILS., INC."	CARBARYL	MACRO 85 WP	850 g/Kg	WP	INSECTICIDE	2	668-035-5290	04/02/2023		Ornamentals	"Aphids, scale insect, mealy bug, cutworm"
400-499	430	4	"AGRI-SPROUT PHILS., INC."	CARBARYL	MACRO 85 WP	850 g/Kg	WP	INSECTICIDE	2	668-035-5290	04/02/2023		Mango	"Mango hopper, tip borer, twig borer, fruit fly, mealy bug"
400-499	430	5	"AGRI-SPROUT PHILS., INC."	CARBARYL	MACRO 85 WP	850 g/Kg	WP	INSECTICIDE	2	668-035-5290	04/02/2023		Coffee	Berry borer
400-499	430	6	"AGRI-SPROUT PHILS., INC."	CARBARYL	MACRO 85 WP	850 g/Kg	WP	INSECTICIDE	2	668-035-5290	04/02/2023		Cacao	"Podborer, aphids, capsid bug"
400-499	430	7	"AGRI-SPROUT PHILS., INC."	CARBARYL	MACRO 85 WP	850 g/Kg	WP	INSECTICIDE	2	668-035-5290	04/02/2023		Citrus	Rind borer
400-499	430	8	"AGRI-SPROUT PHILS., INC."	CARBARYL	MACRO 85 WP	850 g/Kg	WP	INSECTICIDE	2	668-035-5290	04/02/2023		Soybeans	"Podborer, beanfly, leafminer, aphids"
400-499	430	9	"AGRI-SPROUT PHILS., INC."	CARBARYL	MACRO 85 WP	850 g/Kg	WP	INSECTICIDE	2	668-035-5290	04/02/2023		Rice	"Green leafhopper, caseworm, aphids"
400-499	430	10	"AGRI-SPROUT PHILS., INC."	CARBARYL	MACRO 85 WP	850 g/Kg	WP	INSECTICIDE	2	668-035-5290	04/02/2023		Cowpea and otherbeans	"Podborer, beanfly, leafminer, cutworm, aphids"
400-499	430	11	"AGRI-SPROUT PHILS., INC."	CARBARYL	MACRO 85 WP	850 g/Kg	WP	INSECTICIDE	2	668-035-5290	04/02/2023		Cotton seed	"Bollworm, cutworm"
400-499	430	12	"AGRI-SPROUT PHILS., INC."	CARBARYL	MACRO 85 WP	850 g/Kg	WP	INSECTICIDE	2	668-035-5290	04/02/2023		Corn	"Corn borer, corn earworm, army worm"
400-499	430	13	"AGRI-SPROUT PHILS., INC."	CARBARYL	MACRO 85 WP	850 g/Kg	WP	INSECTICIDE	2	668-035-5290	04/02/2023		Tomato	"Fruitworm, leady beetle"
400-499	430	14	"AGRI-SPROUT PHILS., INC."	CARBARYL	MACRO 85 WP	850 g/Kg	WP	INSECTICIDE	2	668-035-5290	04/02/2023		Cucurbits	"Squesh beetle, leady beetle"
400-499	430	15	ALJAY AGRO INDUSTRIAL SOLUTIONS INC.	BUTACHLOR	MACHISMO 60 EC	600 g/L	EC	HERBICIDE	4	376-150-2092	14/12/2023	PRE-EMERGENT	Rice (Direct-seeded)	Grasses and sedges
400-499	430	16	ALJAY AGRO INDUSTRIAL SOLUTIONS INC.	BUTACHLOR	MACHISMO 60 EC	600 g/L	EC	HERBICIDE	4	376-150-2092	14/12/2023	PRE-EMERGENT	Rice (Transplanted)	Grasses and sedges
400-499	430	17	SINOCHEM CROP PROTECTION (PHILS.) INC.	BUTACHLOR+SAFENER	MACHETE PLUS	600g/L	EC	HERBICIDE	4	432-150-4041	19/06/2023		Rice (Direct-Seeded)	"Grasses, Sedges, & broadleaf weeds"
400-499	430	18	SYNGENTA PHILIPPINES INC.	BUTACHLOR+SAFENER	MACHETE PLUS	600+60 g/L	-	HERBICIDE	4	432-150-4041	19/06/2023	PRE-EMERGENT	Rice (Direct-Seeded)	"Grasses, Sedges, & broadleaf weeds"
400-499	430	19	SINOCHEM CROP PROTECTION (PHILS.) INC.	BUTACHLOR	MACHETE 60 EC	600 g/L	EC	HERBICIDE	4	432-150-2300	02/02/2025	PRE-EMERGENT	Rice (Direct-seeded)	Grasses and sedges
400-499	430	20	SINOCHEM CROP PROTECTION (PHILS.) INC.	BUTACHLOR	MACHETE 60 EC	600 g/L	EC	HERBICIDE	4	432-150-2300	02/02/2025	PRE-EMERGENT	Rice (Transplanted)	Grasses and sedges
400-499	430	21	SYNGENTA PHILIPPINES INC.	BUTACHLOR	MACHETE 60 EC	600 g/L	EC	HERBICIDE	4	432-150-2300	01/03/2024	PRE-EMERGENT	Rice (Direct-seeded)	Grasses and sedges
400-499	430	22	SYNGENTA PHILIPPINES INC.	BUTACHLOR	MACHETE 60 EC	600 g/L	EC	HERBICIDE	4	432-150-2300	01/03/2024	PRE-EMERGENT	Rice (Transplanted)	Grasses and sedges
400-499	430	23	"VANN HAWK AGRO CHEMICALS, INC."	BUTACHLOR	MACH-7 60 EC	600 g/L	EC	HERBICIDE	4	295-150-2776	05/03/2024	PRE-EMERGENT	Rice (Direct-seeded)	Grasses and sedges
400-499	430	24	"VANN HAWK AGRO CHEMICALS, INC."	BUTACHLOR	MACH-7 60 EC	600 g/L	EC	HERBICIDE	4	295-150-2776	05/03/2024	PRE-EMERGENT	Rice (Transplanted)	Grasses and sedges
400-499	430	25	RADISSON AGROCHEMICAL CORPORATION	CHLORPYRIFOS	LYNTOX 300 EC	300 g/L	EC	INSECTICIDE	2	234-101-1380	01/10/2024		Rice	"Stemborer, armyworm, leafhopper, caseworm, planthopper,cutworm"
400-499	430	26	RADISSON AGROCHEMICAL CORPORATION	CHLORPYRIFOS	LYNTOX 300 EC	300 g/L	EC	INSECTICIDE	2	234-101-1380	01/10/2024		Potato	"Tubermoth, leafhopper, cutworm, aphids"
400-499	430	27	RADISSON AGROCHEMICAL CORPORATION	CHLORPYRIFOS	LYNTOX 300 EC	300 g/L	EC	INSECTICIDE	2	234-101-1380	01/10/2024		Corn	"Armyworm, cornborer, earworm, seeding maggots"
400-499	430	28	RADISSON AGROCHEMICAL CORPORATION	CHLORPYRIFOS	LYNTOX 300 EC	300 g/L	EC	INSECTICIDE	2	234-101-1380	01/10/2024		Beans	"Beanfly, leafroller, podborer, cutworm, armyworm"
400-499	431	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
400-499	431	1	GRAINS GRANTED AGRO-CHEMICALCORPORATION	BUTACHLOR+PROPANIL	LYKA 700 EC	350+350 g/L	EC	HERBICIDE	3	596-238-5685	23/08/2024	POST-EMERGENT	Rice (Direct-Seeded)	"Grasses, sedges and brodleaf weeds"
400-499	431	2	GRAINS GRANTED AGRO-CHEMICALCORPORATION	BUTACHLOR+PROPANIL	LYKA 700 EC	350+350 g/L	EC	HERBICIDE	3	596-238-5685	23/08/2024	POST-EMERGENT	Rice (Transplanted)	"Grasses, sedges and brodleaf weeds"
400-499	431	3	"BASF PHILIPPINES, INC."	ALKYL POLYETHYLENE GLYCOL MONOALKYL ETHER	LUTENSOL A8		-	OTHERS	4	005-100-0151	31/12/2022	-	Banana	Sigatoka & Freckles
400-499	431	4	KCCT AGRO CHEM. CORPORATION	ALKYL POLYETHYLENE GLYCOL MONOALKYL ETHER	LUTENSOL A8		-	OTHERS	4	448-100-2427	30/09/2018		Banana	Sigatoka & Freckles
400-499	431	5	GNM AGRIVENTURES INC.	PRETILACHLOR	LUPIT 30 EC	300 g/L	EC	HERBICIDE	4	577-063-4731	01/04/2022	PRE-EMERGENCE	Rice (Direct-Seeded)	"Grasses, sedges, and broadleaves weeds"
400-499	431	6	PRIMESTOCKS CHEMICAL CORPORATION	CHLOROTHALONIL	LUPIN 720 SC	720 g/L	SC	FUNGICIDE	4	623-118-4589	04/01/2022	-	Potato	"Early blight, late blight, vine rot"
400-499	431	7	PRIMESTOCKS CHEMICAL CORPORATION	CHLOROTHALONIL	LUPIN 720 SC	720 g/L	SC	FUNGICIDE	4	623-118-4589	04/01/2022	-	Tomato	"Early blight, late blight, vine rot"
400-499	431	8	PRIMESTOCKS CHEMICAL CORPORATION	CHLOROTHALONIL	LUPIN 720 SC	720 g/L	SC	FUNGICIDE	4	623-118-4589	04/01/2022	-	Beans	"Rust, anthracnose"
400-499	431	9	PRIMESTOCKS CHEMICAL CORPORATION	CHLOROTHALONIL	LUPIN 720 SC	720 g/L	SC	FUNGICIDE	4	623-118-4589	04/01/2022	-	Carrot	"Alternaria leaf spot, cercospora leaf spot, helminthosporium leafspot"
400-499	431	10	PRIMESTOCKS CHEMICAL CORPORATION	CHLOROTHALONIL	LUPIN 720 SC	720 g/L	SC	FUNGICIDE	4	623-118-4589	04/01/2022	-	Crucifers	Powdery mildew
400-499	431	11	PRIMESTOCKS CHEMICAL CORPORATION	CHLOROTHALONIL	LUPIN 720 SC	720 g/L	SC	FUNGICIDE	4	623-118-4589	04/01/2022	-	Melon	"Powdery mildew, cercospora, septoria, fruit rot, anthracnose, earlyand late blight"
400-499	431	12	PRIMESTOCKS CHEMICAL CORPORATION	CHLOROTHALONIL	LUPIN 720 SC	720 g/L	SC	FUNGICIDE	4	623-118-4589	04/01/2022	-	Cucumber	"Powdery mildew, cercospora, septoria, fruit rot, anthracnose, earlyand late blight"
400-499	431	13	PRIMESTOCKS CHEMICAL CORPORATION	CHLOROTHALONIL	LUPIN 720 SC	720 g/L	SC	FUNGICIDE	4	623-118-4589	04/01/2022	-	Squash	"Powdery mildew, cercospora, septoria, fruit rot, anthracnose, earlyand late blight"
400-499	431	14	PRIMESTOCKS CHEMICAL CORPORATION	CHLOROTHALONIL	LUPIN 720 SC	720 g/L	SC	FUNGICIDE	4	623-118-4589	04/01/2022	-	Watermelon	"Powdery mildew, cercospora, septoria, fruit rot, anthracnose, earlyand late blight"
400-499	431	15	PRIMESTOCKS CHEMICAL CORPORATION	CHLOROTHALONIL	LUPIN 720 SC	720 g/L	SC	FUNGICIDE	4	623-118-4589	04/01/2022	-	Celery	"Early blight, late blight"
400-499	431	16	PRIMESTOCKS CHEMICAL CORPORATION	CHLOROTHALONIL	LUPIN 720 SC	720 g/L	SC	FUNGICIDE	4	623-118-4589	04/01/2022	-	Eggplant	"Early blight, late blight, cercospora leafspot, anthracnose"
400-499	431	17	PRIMESTOCKS CHEMICAL CORPORATION	CHLOROTHALONIL	LUPIN 720 SC	720 g/L	SC	FUNGICIDE	4	623-118-4589	04/01/2022	-	Onion	"Purple blotch, bulb rot, neck rot"
400-499	431	18	PRIMESTOCKS CHEMICAL CORPORATION	CHLOROTHALONIL	LUPIN 720 SC	720 g/L	SC	FUNGICIDE	4	623-118-4589	04/01/2022	-	Pepper	"Early and Late Blight,Bulb rot, Neck rot"
400-499	431	19	PRIMESTOCKS CHEMICAL CORPORATION	CHLOROTHALONIL	LUPIN 720 SC	720 g/L	SC	FUNGICIDE	4	623-118-4589	04/01/2022	-	Grapes	"Downy mildew, powdery mildew, fruit rot"
400-499	431	20	PRIMESTOCKS CHEMICAL CORPORATION	CHLOROTHALONIL	LUPIN 720 SC	720 g/L	SC	FUNGICIDE	4	623-118-4589	04/01/2022	-	Mango	"Anthracnose, diplodia rot"
400-499	431	21	PRIMESTOCKS CHEMICAL CORPORATION	CHLOROTHALONIL	LUPIN 720 SC	720 g/L	SC	FUNGICIDE	4	623-118-4589	04/01/2022	-	Ornamentals	"Black spot, powdery mildew, black rot"
400-499	431	22	PRIMESTOCKS CHEMICAL CORPORATION	CHLOROTHALONIL	LUPIN 720 SC	720 g/L	SC	FUNGICIDE	4	623-118-4589	04/01/2022	-	Asparagus	Stem and leaf blight
