Book	Sht	Row	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
600-699	622	16	FAMOUS AGRICARE MARKETING COMPANY	MALATHION	FAMOUS MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	721-038-5768	22/03/2023		Pineapple	Mealybug
600-699	622	17	FAMOUS AGRICARE MARKETING COMPANY	MALATHION	FAMOUS MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	721-038-5768	22/03/2023		Pepper	"Aphids, cutworm, fruitworm"
600-699	622	18	FAMOUS AGRICARE MARKETING COMPANY	MALATHION	FAMOUS MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	721-038-5768	22/03/2023		Garlic	Cutworm
600-699	622	19	FAMOUS AGRICARE MARKETING COMPANY	MALATHION	FAMOUS MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	721-038-5768	22/03/2023		Onion	Cutworm
600-699	622	20	FAMOUS AGRICARE MARKETING COMPANY	MALATHION	FAMOUS MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	721-038-5768	22/03/2023		Tobacco	"Aphids, katydid"
600-699	622	21	FAMOUS AGRICARE MARKETING COMPANY	MALATHION	FAMOUS MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	721-038-5768	22/03/2023		Ornamentals	"Aphids, cutworm, mealy bug, scale insects, spider mites"
600-699	622	22	FAMOUS AGRICARE MARKETING COMPANY	MALATHION	FAMOUS MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	721-038-5768	22/03/2023		Tomato	Lady beetle
600-699	622	23	FAMOUS AGRICARE MARKETING COMPANY	MALATHION	FAMOUS MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	721-038-5768	22/03/2023		Eggplant	"Aphids, fruitworm"
600-699	622	24	FAMOUS AGRICARE MARKETING COMPANY	MALATHION	FAMOUS MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	721-038-5768	22/03/2023		Sorghum	Web worm
600-699	622	25	FAMOUS AGRICARE MARKETING COMPANY	ATRAZINE	FAMOUS ATRAZINE 80 WP	800 g/kg	WP	HERBICIDE	4	721-065-5769	26/03/2025	SELECTIVE  PREEMERGENT	Corn	Annual broadleaf weeds and annual grasses
600-699	622	26	FAMOUS AGRICARE MARKETING COMPANY	ATRAZINE	FAMOUS ATRAZINE 80 WP	800 g/kg	WP	HERBICIDE	4	721-065-5769	26/03/2025	SELECTIVE  PREEMERGENT	Sorghum	Annual broadleaf weeds and annual grasses
600-699	622	27	FAMOUS AGRICARE MARKETING COMPANY	ATRAZINE	FAMOUS ATRAZINE 80 WP	800 g/kg	WP	HERBICIDE	4	721-065-5769	26/03/2025	SELECTIVE  PREEMERGENT	Sugarcane	Annual broadleaf weeds and annual grasses
600-699	622	28	FAMOUS AGRICARE MARKETING COMPANY	"2,4-D IBE"	"FAMOUS 2,4-D ESTER 400 EC"	491 g/L	EC	HERBICIDE	2	721-049-5771	06/09/2023	POST-EMERGENCE	Rice (Transplanted)	Annual broadleaves and sedges
600-699	623	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
600-699	623	1	FAMOUS AGRICARE MARKETING COMPANY	"2,4-D IBE"	"FAMOUS 2,4-D ESTER 400 EC"	491 g/L	EC	HERBICIDE	2	721-049-5771	06/09/2023	POST-EMERGENCE	Corn	Annual broadleaves and sedges
600-699	623	2	FAMOUS AGRICARE MARKETING COMPANY	"2,4-D IBE"	"FAMOUS 2,4-D ESTER 400 EC"	491 g/L	EC	HERBICIDE	2	721-049-5771	06/09/2023	POST-EMERGENCE	Sugarcane	Annual broadleaves and sedges
600-699	623	3	FAMOUS AGRICARE MARKETING COMPANY	"2,4-D AMINE"	"FAMOUS 2,4-D AMINE 400 SL"	482 g/L	SL	HERBICIDE	2	721-013-5767	06/09/2023	POST-EMERGENCE	Rice (Transplanted)	Annual broadleaves and sedges
600-699	623	4	FAMOUS AGRICARE MARKETING COMPANY	"2,4-D AMINE"	"FAMOUS 2,4-D AMINE 400 SL"	482 g/L	SL	HERBICIDE	2	721-013-5767	06/09/2023	POST-EMERGENCE	Corn	Annual broadleaves and sedges
600-699	623	5	FAMOUS AGRICARE MARKETING COMPANY	"2,4-D AMINE"	"FAMOUS 2,4-D AMINE 400 SL"	482 g/L	SL	HERBICIDE	2	721-013-5767	06/09/2023	POST-EMERGENCE	Sugarcane	Annual broadleaves and sedges
600-699	623	6	"VERCA AGRO CHEM, INC."	(Z)-9-TETRADECENYL ACETATE	FALL ARMY-LURE	2 mg/Lure	-	INSECTICIDE	4	647-519-4926	03/02/2024	-	Corn (as pheromonelure)	Fall armyworm
600-699	623	7	PALMTRE CORPORATION	CHLOROTHALONIL	FALCONIL 75 WP	750 g/Kg	WP	FUNGICIDE	4	504-118-3160	23/04/2019		Grapes	"Downy mildew, powdery mildew, fruit rot"
600-699	623	8	PALMTRE CORPORATION	CHLOROTHALONIL	FALCONIL 75 WP	750 g/Kg	WP	FUNGICIDE	4	504-118-3160	23/04/2019		Potato	"Early and late blight, vine rot"
600-699	623	9	PALMTRE CORPORATION	CHLOROTHALONIL	FALCONIL 75 WP	750 g/Kg	WP	FUNGICIDE	4	504-118-3160	23/04/2019		Tomato	"Early and late blight, vine rot"
600-699	623	10	PALMTRE CORPORATION	CHLOROTHALONIL	FALCONIL 75 WP	750 g/Kg	WP	FUNGICIDE	4	504-118-3160	23/04/2019		Banana	"Sigatoka, rust, freckles"
600-699	623	11	PALMTRE CORPORATION	CHLOROTHALONIL	FALCONIL 75 WP	750 g/Kg	WP	FUNGICIDE	4	504-118-3160	23/04/2019		Peas	"Rust, anthracnose"
600-699	623	12	PALMTRE CORPORATION	CHLOROTHALONIL	FALCONIL 75 WP	750 g/Kg	WP	FUNGICIDE	4	504-118-3160	23/04/2019		Beans	"Rust, anthracnose"
600-699	623	13	PALMTRE CORPORATION	CHLOROTHALONIL	FALCONIL 75 WP	750 g/Kg	WP	FUNGICIDE	4	504-118-3160	23/04/2019		Citrus	"Scab, melanose"
600-699	623	14	PALMTRE CORPORATION	CHLOROTHALONIL	FALCONIL 75 WP	750 g/Kg	WP	FUNGICIDE	4	504-118-3160	23/04/2019		Watermelon	"Powdery mildew, anthracnose, early and late blight, cercospora leafspot"
600-699	623	15	PALMTRE CORPORATION	CHLOROTHALONIL	FALCONIL 75 WP	750 g/Kg	WP	FUNGICIDE	4	504-118-3160	23/04/2019		Garlic	"Purple blotch, bulb rot, neck rot"
600-699	623	16	PALMTRE CORPORATION	CHLOROTHALONIL	FALCONIL 75 WP	750 g/Kg	WP	FUNGICIDE	4	504-118-3160	23/04/2019		Onion	"Purple blotch, bulb rot, neck rot"
600-699	623	17	PALMTRE CORPORATION	CHLOROTHALONIL	FALCONIL 75 WP	750 g/Kg	WP	FUNGICIDE	4	504-118-3160	23/04/2019		Rice	"Rice blast, stem rot, helminthosporium leaf spot, cercospora leafspot, shealt blight"
600-699	623	18	PALMTRE CORPORATION	CHLOROTHALONIL	FALCONIL 75 WP	750 g/Kg	WP	FUNGICIDE	4	504-118-3160	23/04/2019		Corn	"Helminthosporium leafspot, rust, downy mildew"
600-699	623	19	PALMTRE CORPORATION	CHLOROTHALONIL	FALCONIL 75 WP	750 g/Kg	WP	FUNGICIDE	4	504-118-3160	23/04/2019		Celery	late blight
600-699	623	20	PALMTRE CORPORATION	CHLOROTHALONIL	FALCONIL 75 WP	750 g/Kg	WP	FUNGICIDE	4	504-118-3160	23/04/2019		Eggplant	"Early and late blight, cercospora, leaf spot"
600-699	623	21	PALMTRE CORPORATION	CHLOROTHALONIL	FALCONIL 75 WP	750 g/Kg	WP	FUNGICIDE	4	504-118-3160	23/04/2019		Pepper	"Early and late blight, cercospora, leaf spot"
600-699	623	22	PALMTRE CORPORATION	CHLOROTHALONIL	FALCONIL 75 WP	750 g/Kg	WP	FUNGICIDE	4	504-118-3160	23/04/2019		Melon	"Anthracnose, powdery mildew, early and late blight, cercosporaleaf spot"
600-699	623	23	PALMTRE CORPORATION	CHLOROTHALONIL	FALCONIL 75 WP	750 g/Kg	WP	FUNGICIDE	4	504-118-3160	23/04/2019		Mango	"Anthracnose, diplodia rot"
600-699	623	24	PALMTRE CORPORATION	CHLOROTHALONIL	FALCONIL 75 WP	750 g/Kg	WP	FUNGICIDE	4	504-118-3160	23/04/2019		Ornamentals	"Black spot, block rot, powdery mildew"
600-699	623	25	PALMTRE CORPORATION	CHLOROTHALONIL	FALCONIL 75 WP	750 g/Kg	WP	FUNGICIDE	4	504-118-3160	23/04/2019		Peanut	Cercospora leaf spot
600-699	623	26	PALMTRE CORPORATION	CHLOROTHALONIL	FALCONIL 75 WP	750 g/Kg	WP	FUNGICIDE	4	504-118-3160	23/04/2019		Lettuce	Downy mildew
600-699	623	27	PALMTRE CORPORATION	CHLOROTHALONIL	FALCONIL 75 WP	750 g/Kg	WP	FUNGICIDE	4	504-118-3160	23/04/2019		Cabbage	Powdery mildew
600-699	623	28	PALMTRE CORPORATION	CHLOROTHALONIL	FALCONIL 75 WP	750 g/Kg	WP	FUNGICIDE	4	504-118-3160	23/04/2019		Cauliflower	Powdery mildew
600-699	624	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
600-699	624	1	PALMTRE CORPORATION	CHLOROTHALONIL	FALCONIL 75 WP	750 g/Kg	WP	FUNGICIDE	4	504-118-3160	23/04/2019		Broccoli	Powdery mildew
600-699	624	2	PALMTRE CORPORATION	CHLOROTHALONIL	FALCONIL 75 WP	750 g/Kg	WP	FUNGICIDE	4	504-118-3160	23/04/2019		Carrot	"Alternaria leaf spot, cercospora leaf spot"
600-699	624	3	PALMTRE CORPORATION	CHLOROTHALONIL	FALCONIL 75 WP	750 g/Kg	WP	FUNGICIDE	4	504-118-3160	23/04/2019		Squash	"Anthracnose, powdery mildew, early and late blight, cercosporaleaf spot"
600-699	624	4	TEXICON AGRI VENTURES CORPORATION	TEBUCONAZOLE	FALCON 25 WP	250 g/L	EC	FUNGICIDE	4	242-259-4483	14/08/2021	SYSTEMIC	Mango	Anthracnose & stem-end rot
600-699	624	5	TEXICON AGRI VENTURES CORPORATION	TEBUCONAZOLE	FALCON 25 WP	250 g/L	EC	FUNGICIDE	4	242-259-4483	14/08/2021	SYSTEMIC	Rice	Sheath blight
600-699	624	6	TEXICON AGRI VENTURES CORPORATION	TEBUCONAZOLE	FALCON 25 WP	250 g/L	EC	FUNGICIDE	4	242-259-4483	14/08/2021	SYSTEMIC	Cabbage	Alternaria & leaf spot
600-699	624	7	TEXICON AGRI VENTURES CORPORATION	TEBUCONAZOLE	FALCON 25 WP	250 g/L	EC	FUNGICIDE	4	242-259-4483	14/08/2021	SYSTEMIC	Potato	Early blight
600-699	624	8	EZERTECH CORPORATION	FLUAZIFOP-P-BUTYL	F.B. HERBICIDE 15 EC	150 g/L	EC	HERBICIDE	4	648-212-5206	30/09/2023	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Banana	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
600-699	624	9	EZERTECH CORPORATION	FLUAZIFOP-P-BUTYL	F.B. HERBICIDE 15 EC	150 g/L	EC	HERBICIDE	4	648-212-5206	30/09/2023	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Cacao	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
600-699	624	10	EZERTECH CORPORATION	FLUAZIFOP-P-BUTYL	F.B. HERBICIDE 15 EC	150 g/L	EC	HERBICIDE	4	648-212-5206	30/09/2023	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Citrus	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
600-699	624	11	EZERTECH CORPORATION	FLUAZIFOP-P-BUTYL	F.B. HERBICIDE 15 EC	150 g/L	EC	HERBICIDE	4	648-212-5206	30/09/2023	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Cotton	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
600-699	624	12	EZERTECH CORPORATION	FLUAZIFOP-P-BUTYL	F.B. HERBICIDE 15 EC	150 g/L	EC	HERBICIDE	4	648-212-5206	30/09/2023	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Coffee	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
600-699	624	13	EZERTECH CORPORATION	FLUAZIFOP-P-BUTYL	F.B. HERBICIDE 15 EC	150 g/L	EC	HERBICIDE	4	648-212-5206	30/09/2023	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Oil palm	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
600-699	624	14	EZERTECH CORPORATION	FLUAZIFOP-P-BUTYL	F.B. HERBICIDE 15 EC	150 g/L	EC	HERBICIDE	4	648-212-5206	30/09/2023	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Ramie	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
600-699	624	15	EZERTECH CORPORATION	FLUAZIFOP-P-BUTYL	F.B. HERBICIDE 15 EC	150 g/L	EC	HERBICIDE	4	648-212-5206	30/09/2023	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Rubber	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
600-699	624	16	EZERTECH CORPORATION	FLUAZIFOP-P-BUTYL	F.B. HERBICIDE 15 EC	150 g/L	EC	HERBICIDE	4	648-212-5206	30/09/2023	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Onion	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
600-699	624	17	EZERTECH CORPORATION	FLUAZIFOP-P-BUTYL	F.B. HERBICIDE 15 EC	150 g/L	EC	HERBICIDE	4	648-212-5206	30/09/2023	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Pineapple	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
600-699	624	18	EZERTECH CORPORATION	FLUAZIFOP-P-BUTYL	F.B. HERBICIDE 15 EC	150 g/L	EC	HERBICIDE	4	648-212-5206	30/09/2023	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Soybeans	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
600-699	624	19	EZERTECH CORPORATION	FLUAZIFOP-P-BUTYL	F.B. HERBICIDE 15 EC	150 g/L	EC	HERBICIDE	4	648-212-5206	30/09/2023	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Tomato	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
600-699	624	20	ZEAL ECOLOGICAL NATURE (ZENCOR)CORPORATION	GLYPHOSATE IPA	EZ-OUT 480 SL	480 g/L	SL	HERBICIDE	4	575-151-3731	02/06/2022	POST-EMERGENT	Glyphosate tolerantcorn	"Annual & perennial grasses, broadleaf weeds & sedges"
600-699	624	21	ZEAL ECOLOGICAL NATURE (ZENCOR)CORPORATION	GLYPHOSATE IPA	EZ-OUT 480 SL	480 g/L	SL	HERBICIDE	4	575-151-3731	02/06/2022	POST-EMERGENT	Mango	"Annual & perennial grasses, broadleaf weeds & sedges"
600-699	624	22	ZEAL ECOLOGICAL NATURE (ZENCOR)CORPORATION	GLYPHOSATE IPA	EZ-OUT 480 SL	480 g/L	SL	HERBICIDE	4	575-151-3731	02/06/2022	POST-EMERGENT	Banana	"Annual & perennial grasses, broadleaf weeds & sedges"
600-699	624	23	ZEAL ECOLOGICAL NATURE (ZENCOR)CORPORATION	GLYPHOSATE IPA	EZ-OUT 480 SL	480 g/L	SL	HERBICIDE	4	575-151-3731	02/06/2022	POST-EMERGENT	Coffee	"Annual & perennial grasses, broadleaf weeds & sedges"
600-699	624	24	ZEAL ECOLOGICAL NATURE (ZENCOR)CORPORATION	GLYPHOSATE IPA	EZ-OUT 480 SL	480 g/L	SL	HERBICIDE	4	575-151-3731	02/06/2022	POST-EMERGENT	Cacao	"Annual & perennial grasses, broadleaf weeds & sedges"
600-699	624	25	ZEAL ECOLOGICAL NATURE (ZENCOR)CORPORATION	GLYPHOSATE IPA	EZ-OUT 480 SL	480 g/L	SL	HERBICIDE	4	575-151-3731	02/06/2022	POST-EMERGENT	Rubber	"Annual & perennial grasses, broadleaf weeds & sedges"
600-699	624	26	ZEAL ECOLOGICAL NATURE (ZENCOR)CORPORATION	GLYPHOSATE IPA	EZ-OUT 480 SL	480 g/L	SL	HERBICIDE	4	575-151-3731	02/06/2022	POST-EMERGENT	Oil palm	"Annual & perennial grasses, broadleaf weeds & sedges"
600-699	624	27	ZEAL ECOLOGICAL NATURE (ZENCOR)CORPORATION	GLYPHOSATE IPA	EZ-OUT 480 SL	480 g/L	SL	HERBICIDE	4	575-151-3731	02/06/2022	POST-EMERGENT	Citrus	"Annual & perennial grasses, broadleaf weeds & sedges"
600-699	624	28	ZEAL ECOLOGICAL NATURE (ZENCOR)CORPORATION	GLYPHOSATE IPA	EZ-OUT 480 SL	480 g/L	SL	HERBICIDE	4	575-151-3731	02/06/2022	POST-EMERGENT	Coconut	"Annual & perennial grasses, broadleaf weeds & sedges"
600-699	625	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
600-699	625	1	ZEAL ECOLOGICAL NATURE (ZENCOR)CORPORATION	GLYPHOSATE IPA	EZ-OUT 480 SL	480 g/L	SL	HERBICIDE	4	575-151-3731	02/06/2022	POST-EMERGENT	Sugarcane	"Annual & perennial grasses, broadleaf weeds & sedges"
600-699	625	2	ZEAL ECOLOGICAL NATURE (ZENCOR)CORPORATION	GLYPHOSATE IPA	EZ-OUT 480 SL	480 g/L	SL	HERBICIDE	4	575-151-3731	02/06/2022	POST-EMERGENT	Vegetables	"Annual & perennial grasses, broadleaf weeds & sedges"
600-699	625	3	ZEAL ECOLOGICAL NATURE (ZENCOR)CORPORATION	GLYPHOSATE IPA	EZ-OUT 480 SL	480 g/L	SL	HERBICIDE	4	575-151-3731	02/06/2022	POST-EMERGENT	non-crop	"Annual & perennial grasses, broadleaf weeds & sedges"
600-699	625	4	LICHEMPHIL INTERNATIONAL INC.	DINOTEFURAN	EXPLORER 20 SG	200g/kg	SG	INSECTICIDE	4	590-373-4855	29/07/2022	SYSTEMIC/CONTACT	Mango	Mango Leafhopper
600-699	625	5	LICHEMPHIL INTERNATIONAL INC.	DINOTEFURAN	EXPLORER 20 SG	200g/kg	SG	INSECTICIDE	4	590-373-4855	29/07/2022	SYSTEMIC/CONTACT	Watermelon	"Aphids, whiteflies"
600-699	625	6	LICHEMPHIL INTERNATIONAL INC.	DINOTEFURAN	EXPLORER 20 SG	200g/kg	SG	INSECTICIDE	4	590-373-4855	29/07/2022	SYSTEMIC/CONTACT	Tomato	"Whiteflies, hoppers,cutworm"
600-699	625	7	LICHEMPHIL INTERNATIONAL INC.	DINOTEFURAN	EXPLORER 20 SG	200g/kg	SG	INSECTICIDE	4	590-373-4855	29/07/2022	SYSTEMIC/CONTACT	Eggplant	"Hoppers, whiteflies,fruit borer"
600-699	625	8	LICHEMPHIL INTERNATIONAL INC.	DINOTEFURAN	EXPLORER 20 SG	200g/kg	SG	INSECTICIDE	4	590-373-4855	29/07/2022	SYSTEMIC/CONTACT	Rice	"Green leafhopper, brown planthopper, rice bug"
600-699	625	9	LICHEMPHIL INTERNATIONAL INC.	DINOTEFURAN	EXPLORER 20 SG	200g/kg	SG	INSECTICIDE	4	590-373-4855	29/07/2022	SYSTEMIC/CONTACT	Coconut	Scale insects
600-699	625	10	"UNAHCO,INC."	METALDEHYDE	EXPLODER 6% PELLET	60g/kg	P	MOLLUSCICIDE	4	612-075-4408	25/06/2024	CONTACT	Rice (Transplanted)	Golden apple snail
600-699	625	11	"UNAHCO,INC."	METALDEHYDE	EXPLODER 6% PELLET	60g/kg	P	MOLLUSCICIDE	4	612-075-4408	25/06/2024	CONTACT	Rice (Direct-Seeded)	Golden apple snail
600-699	625	12	"UNAHCO,INC."	METALDEHYDE	EXPLODER 6% PELLET	60g/kg	P	MOLLUSCICIDE	4	612-075-4408	25/06/2024	CONTACT	Crucifers (ChineseCabbage )	"Slug, snails"
600-699	625	13	"UNAHCO,INC."	METALDEHYDE	EXPLODER 6% PELLET	60g/kg	P	MOLLUSCICIDE	4	612-075-4408	25/06/2024	CONTACT	Strawberry	"Slug, snails"
600-699	625	14	"UNAHCO,INC."	METALDEHYDE	EXPLODER 6% PELLET	60g/kg	P	MOLLUSCICIDE	4	612-075-4408	25/06/2024	CONTACT	Potted and driftwood-attached plants such as	"Bush, snails, giant african snail and slugs"
600-699	625	15	"GREENTHUMB AGRISOLUTIONS,INC."	METALDEHYDE	EXPEL PELLET  6 %	60g/kg	P	MOLLUSCICIDE	4	584-075-4335	26/04/2021	CONTACT	Rice (Transplanted)	Golden apple snail
600-699	625	16	"GREENTHUMB AGRISOLUTIONS,INC."	METALDEHYDE	EXPEL PELLET  6 %	60g/kg	P	MOLLUSCICIDE	4	584-075-4335	26/04/2021	CONTACT	Rice (Direct-Seeded)	Golden apple snail
600-699	625	17	"GREENTHUMB AGRISOLUTIONS,INC."	METALDEHYDE	EXPEL PELLET  6 %	60g/kg	P	MOLLUSCICIDE	4	584-075-4335	26/04/2021	CONTACT	Potted and driftwood-attached plants such as	"Bush, snails, giant african snail and slugs"
600-699	625	18	"GREENTHUMB AGRISOLUTIONS,INC."	METALDEHYDE	EXPEL PELLET  6 %	60g/kg	P	MOLLUSCICIDE	4	584-075-4335	26/04/2021	CONTACT	Chinese Cabbage	"Slug, snails"
600-699	625	19	"GREENTHUMB AGRISOLUTIONS,INC."	METALDEHYDE	EXPEL PELLET  6 %	60g/kg	P	MOLLUSCICIDE	4	584-075-4335	26/04/2021	CONTACT	Strawberry	"Slug, snails"
600-699	625	20	"PLANTERS PRODUCTS, INC."	METALDEHYDE	EXOS 6% PELLETS	60 g/Kg	P	MOLLUSCICIDE	4	031-075-1895	04/05/2024	CONTACT	Rice (Transplanted)	Golden apple snail
600-699	625	21	"PLANTERS PRODUCTS, INC."	METALDEHYDE	EXOS 6% PELLETS	60 g/Kg	P	MOLLUSCICIDE	4	031-075-1895	04/05/2024	CONTACT	Rice (Direct-Seeded)	Golden apple snail
600-699	625	22	"PLANTERS PRODUCTS, INC."	METALDEHYDE	EXOS 6% PELLETS	60 g/Kg	P	MOLLUSCICIDE	4	031-075-1895	04/05/2024	CONTACT	Potted and driftwood-attached plants such as	"Bush, snails, giant african snail and slugs"
600-699	625	23	"PLANTERS PRODUCTS, INC."	METALDEHYDE	EXOS 6% PELLETS	60 g/Kg	P	MOLLUSCICIDE	4	031-075-1895	04/05/2024	CONTACT	Chinese Cabbage	"Slug, snails"
600-699	625	24	"PLANTERS PRODUCTS, INC."	METALDEHYDE	EXOS 6% PELLETS	60 g/Kg	P	MOLLUSCICIDE	4	031-075-1895	04/05/2024	CONTACT	Strawberry	"Slug, snails"
600-699	625	25	INTEGRO AGROCHEM ENTERPRISES CO.	CYPERMETHRIN	EXODUS 5 EC	50 g/L	EC	INSECTICIDE	4	661-037-4997	27/03/2024		Mango	"Leafhopper, twig borer, tip borer, fruit fly"
600-699	625	26	INTEGRO AGROCHEM ENTERPRISES CO.	CYPERMETHRIN	EXODUS 5 EC	50 g/L	EC	INSECTICIDE	4	661-037-4997	27/03/2024		Rice	"Green leafhopper, brown planthopper, white-backed planthopper,leaffolder, stem borer, armyworm, rice bug"
600-699	625	27	INTEGRO AGROCHEM ENTERPRISES CO.	CYPERMETHRIN	EXODUS 5 EC	50 g/L	EC	INSECTICIDE	4	661-037-4997	27/03/2024		Cabbage	"Diamond back-moth, cabbage moth, worm"
600-699	625	28	INTEGRO AGROCHEM ENTERPRISES CO.	CYPERMETHRIN	EXODUS 5 EC	50 g/L	EC	INSECTICIDE	4	661-037-4997	27/03/2024		Beans	"Pod borer, beanfly, leafminer, aphids, cutworm"
600-699	626	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
600-699	626	1	INTEGRO AGROCHEM ENTERPRISES CO.	CYPERMETHRIN	EXODUS 5 EC	50 g/L	EC	INSECTICIDE	4	661-037-4997	27/03/2024		Tomato	"Tomato,fruitworm, aphids, beetle"
600-699	626	2	INTEGRO AGROCHEM ENTERPRISES CO.	CYPERMETHRIN	EXODUS 5 EC	50 g/L	EC	INSECTICIDE	4	661-037-4997	27/03/2024		Watermelon	"Aphids, thrips, beetle"
600-699	626	3	INTEGRO AGROCHEM ENTERPRISES CO.	CYPERMETHRIN	EXODUS 5 EC	50 g/L	EC	INSECTICIDE	4	661-037-4997	27/03/2024		Onion	"Thrips, cutworm"
600-699	626	4	INTEGRO AGROCHEM ENTERPRISES CO.	CYPERMETHRIN	EXODUS 5 EC	50 g/L	EC	INSECTICIDE	4	661-037-4997	27/03/2024		Banana	"Thrips, scarring beetle"
600-699	626	5	INTEGRO AGROCHEM ENTERPRISES CO.	CYPERMETHRIN	EXODUS 5 EC	50 g/L	EC	INSECTICIDE	4	661-037-4997	27/03/2024		Cotton	"Bollworm, cutworm, leafworm, aphids, leafhopper, thrips, bollweevil"
600-699	626	6	INTEGRO AGROCHEM ENTERPRISES CO.	CYPERMETHRIN	EXODUS 5 EC	50 g/L	EC	INSECTICIDE	4	661-037-4997	27/03/2024		Tobacco	"Budworm, cutworm, aphids, thrips"
600-699	626	7	INTEGRO AGROCHEM ENTERPRISES CO.	CYPERMETHRIN	EXODUS 5 EC	50 g/L	EC	INSECTICIDE	4	661-037-4997	27/03/2024		Corn	"Corn borer, earworm"
600-699	626	8	"VERCA AGRO CHEM, INC."	"Z,E-9,12- TETRADECADIENYL ACETATE + Z-9TETRADECENOL"	EXIGUA-LURE	-	-	INSECTICIDE	4	647-520-4951	03/02/2024		Cotton	Armyworm (pheromone lure)
600-699	626	9	"VERCA AGRO CHEM, INC."	"Z,E-9,12- TETRADECADIENYL ACETATE + Z-9TETRADECENOL"	EXIGUA-LURE	-	-	INSECTICIDE	4	647-520-4951	03/02/2024		Onion	Armyworm (pheromone lure)
600-699	626	10	INDOFIL PHILIPPINES INC.	THIAMETHOXAM	EXELON 25 WG	250g/kg	WG	INSECTICIDE	4	604-312-4365	02/08/2024	SYSTEMIC	Pineapple	Mealy bug
600-699	626	11	INDOFIL PHILIPPINES INC.	THIAMETHOXAM	EXELON 25 WG	250g/kg	WG	INSECTICIDE	4	604-312-4365	02/08/2024	SYSTEMIC	Mango	Leafhopper
