Book	Sht	Row	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
800-899	797	7	"MINDORO SAGANA MERCHANDISING, INC."	PROFENOFOS	BEATER 500 EC	500 g/L	EC	INSECTICIDE	2	571-070-4081	29/08/2023	CONTACT	Mungbeans	"Corn earworm, leafminer"
800-899	797	8	"MINDORO SAGANA MERCHANDISING, INC."	PROFENOFOS	BEATER 500 EC	500 g/L	EC	INSECTICIDE	2	571-070-4081	29/08/2023	CONTACT	Cotton	"Thrips, bollworm & budworm"
800-899	797	9	"MINDORO SAGANA MERCHANDISING, INC."	PROFENOFOS	BEATER 500 EC	500 g/L	EC	INSECTICIDE	2	571-070-4081	29/08/2023	CONTACT	Sitao	"Beanfly, leaffolder & aphids"
800-899	797	10	ZHENGBANG CROP PROTECTION(PHILIPPINE) INC.	PROFENOFOS	BEAT DOWN 50 EC	500 g/L	EC	INSECTICIDE	2	667-070-5054	06/03/2023		Mango	Blossom thrips
800-899	797	11	ZHENGBANG CROP PROTECTION(PHILIPPINE) INC.	PROFENOFOS	BEAT DOWN 50 EC	500 g/L	EC	INSECTICIDE	2	667-070-5054	06/03/2023		Tomato	"Fruitworm, armyworm, cutworm"
800-899	797	12	ZHENGBANG CROP PROTECTION(PHILIPPINE) INC.	PROFENOFOS	BEAT DOWN 50 EC	500 g/L	EC	INSECTICIDE	2	667-070-5054	06/03/2023		Eggplant	"Fruitborer, aphids, leafhopper, & thrips"
800-899	797	13	ZHENGBANG CROP PROTECTION(PHILIPPINE) INC.	PROFENOFOS	BEAT DOWN 50 EC	500 g/L	EC	INSECTICIDE	2	667-070-5054	06/03/2023		Cabbage	"Diamondback moth, Cabbage worms, aphids, thrips"
800-899	797	14	ZHENGBANG CROP PROTECTION(PHILIPPINE) INC.	PROFENOFOS	BEAT DOWN 50 EC	500 g/L	EC	INSECTICIDE	2	667-070-5054	06/03/2023		Watermelon	Thrips
800-899	797	15	ZHENGBANG CROP PROTECTION(PHILIPPINE) INC.	PROFENOFOS	BEAT DOWN 50 EC	500 g/L	EC	INSECTICIDE	2	667-070-5054	06/03/2023		Potato	"Thrips, armyworm, cutworm, tubermoth"
800-899	797	16	ZHENGBANG CROP PROTECTION(PHILIPPINE) INC.	PROFENOFOS	BEAT DOWN 50 EC	500 g/L	EC	INSECTICIDE	2	667-070-5054	06/03/2023		Soybeans	"Corn earworm, leafminer"
800-899	797	17	ZHENGBANG CROP PROTECTION(PHILIPPINE) INC.	PROFENOFOS	BEAT DOWN 50 EC	500 g/L	EC	INSECTICIDE	2	667-070-5054	06/03/2023		Mungbeans	"Corn earworm, leafminer"
800-899	797	18	ZHENGBANG CROP PROTECTION(PHILIPPINE) INC.	PROFENOFOS	BEAT DOWN 50 EC	500 g/L	EC	INSECTICIDE	2	667-070-5054	06/03/2023		Cotton	"Thrips, bollworm, budworms"
800-899	797	19	ZHENGBANG CROP PROTECTION(PHILIPPINE) INC.	PROFENOFOS	BEAT DOWN 50 EC	500 g/L	EC	INSECTICIDE	2	667-070-5054	06/03/2023		Sitao	"Beanfly, leaffolder, aphids"
800-899	797	20	ORACLE CHEM CORPORATION	BENOMYL	BEACON 50 WP	500 g/Kg	WP	FUNGICIDE	4	417-167-3828	15/11/2022	SYSTEMIC	Mungbeans	"Powdery mildew, cercospora leaf spot"
800-899	797	21	ORACLE CHEM CORPORATION	BENOMYL	BEACON 50 WP	500 g/Kg	WP	FUNGICIDE	4	417-167-3828	15/11/2022	SYSTEMIC	Beans	"Powdery mildew, cercospora leaf spot"
800-899	797	22	ORACLE CHEM CORPORATION	BENOMYL	BEACON 50 WP	500 g/Kg	WP	FUNGICIDE	4	417-167-3828	15/11/2022	SYSTEMIC	Wongbok	Cercospora leaf spot
800-899	797	23	ORACLE CHEM CORPORATION	BENOMYL	BEACON 50 WP	500 g/Kg	WP	FUNGICIDE	4	417-167-3828	15/11/2022	SYSTEMIC	Cabbage	Cercospora leaf spot
800-899	797	24	ORACLE CHEM CORPORATION	BENOMYL	BEACON 50 WP	500 g/Kg	WP	FUNGICIDE	4	417-167-3828	15/11/2022	SYSTEMIC	Calamansi	Scab
800-899	797	25	ORACLE CHEM CORPORATION	BENOMYL	BEACON 50 WP	500 g/Kg	WP	FUNGICIDE	4	417-167-3828	15/11/2022	SYSTEMIC	Cucumber	Powdery mildew
800-899	797	26	ORACLE CHEM CORPORATION	BENOMYL	BEACON 50 WP	500 g/Kg	WP	FUNGICIDE	4	417-167-3828	15/11/2022	SYSTEMIC	Ginger	Cercospora leaf spot
800-899	797	27	ORACLE CHEM CORPORATION	BENOMYL	BEACON 50 WP	500 g/Kg	WP	FUNGICIDE	4	417-167-3828	15/11/2022	SYSTEMIC	Grapes	Powdery mildew
800-899	797	28	ORACLE CHEM CORPORATION	BENOMYL	BEACON 50 WP	500 g/Kg	WP	FUNGICIDE	4	417-167-3828	15/11/2022	SYSTEMIC	Mandarin	Scab
800-899	798	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
800-899	798	1	ORACLE CHEM CORPORATION	BENOMYL	BEACON 50 WP	500 g/Kg	WP	FUNGICIDE	4	417-167-3828	15/11/2022	SYSTEMIC	Mango	"Anthracnose, powdery mildew"
800-899	798	2	ORACLE CHEM CORPORATION	BENOMYL	BEACON 50 WP	500 g/Kg	WP	FUNGICIDE	4	417-167-3828	15/11/2022	SYSTEMIC	Melon	Powdery mildew
800-899	798	3	ORACLE CHEM CORPORATION	BENOMYL	BEACON 50 WP	500 g/Kg	WP	FUNGICIDE	4	417-167-3828	15/11/2022	SYSTEMIC	Orange	Scab
800-899	798	4	ORACLE CHEM CORPORATION	BENOMYL	BEACON 50 WP	500 g/Kg	WP	FUNGICIDE	4	417-167-3828	15/11/2022	SYSTEMIC	Papaya	Powdery mildew
800-899	798	5	ORACLE CHEM CORPORATION	BENOMYL	BEACON 50 WP	500 g/Kg	WP	FUNGICIDE	4	417-167-3828	15/11/2022	SYSTEMIC	Pepper	Cercospora leaf spot
800-899	798	6	ORACLE CHEM CORPORATION	BENOMYL	BEACON 50 WP	500 g/Kg	WP	FUNGICIDE	4	417-167-3828	15/11/2022	SYSTEMIC	Rice	"Blast, sheath blight"
800-899	798	7	ORACLE CHEM CORPORATION	BENOMYL	BEACON 50 WP	500 g/Kg	WP	FUNGICIDE	4	417-167-3828	15/11/2022	SYSTEMIC	Strawberry	Cercospora leaf spot
800-899	798	8	ORACLE CHEM CORPORATION	BENOMYL	BEACON 50 WP	500 g/Kg	WP	FUNGICIDE	4	417-167-3828	15/11/2022	SYSTEMIC	Tobacco	"Leaf mold, frog eye"
800-899	798	9	ORACLE CHEM CORPORATION	BENOMYL	BEACON 50 WP	500 g/Kg	WP	FUNGICIDE	4	417-167-3828	15/11/2022	SYSTEMIC	Banana	Black sigatoka
800-899	798	10	"JARDINE DISTRIBUTION, INC."	METALDEHYDE	BAYONET 6% PELLETS	60 g/Kg	P	MOLLUSCICIDE	4	367-075-0842	24/10/2023	CONTACT	Rice (Transplanted)	Golden apple snail
800-899	798	11	"JARDINE DISTRIBUTION, INC."	METALDEHYDE	BAYONET 6% PELLETS	60 g/Kg	P	MOLLUSCICIDE	4	367-075-0842	24/10/2023	CONTACT	Rice (Direct-Seeded)	Golden apple snail
800-899	798	12	"JARDINE DISTRIBUTION, INC."	METALDEHYDE	BAYONET 6% PELLETS	60 g/Kg	P	MOLLUSCICIDE	4	367-075-0842	24/10/2023	CONTACT	Potted and driftwood-attached plants such as	"Bush, snails, giant african snail and slugs"
800-899	798	13	"JARDINE DISTRIBUTION, INC."	METALDEHYDE	BAYONET 6% PELLETS	60 g/Kg	P	MOLLUSCICIDE	4	367-075-0842	24/10/2023	CONTACT	Chinese Cabbage	"Slug, snails"
800-899	798	14	"JARDINE DISTRIBUTION, INC."	METALDEHYDE	BAYONET 6% PELLETS	60 g/Kg	P	MOLLUSCICIDE	4	367-075-0842	24/10/2023	CONTACT	Strawberry	"Slug, snails"
800-899	798	15	"BAYER CROPSCIENCE, INC."	NICLOSAMIDE ETHANOLAMINE SALT	BAYLUSCIDE WP 70	700 g/Kg	WP	MOLLUSCICIDE	4	284-229-1153	28/12/2025	CONTACT	Rice	Golden Apple Snail (Kuhol)
800-899	798	16	"BAYER CROPSCIENCE, INC."	NICLOSAMIDE	BAYLUSCIDE 250 EC	250 g/L	EC	MOLLUSCICIDE	4	284-229-0477	21/11/2023		Rice	Golden apple snail
800-899	798	17	"BAYER CROPSCIENCE, INC."	NICLOSAMIDE	BAYLUSCIDE 250 EC	250 g/L	EC	MOLLUSCICIDE	4	284-229-0477	05/11/2022	-	Pineapple	Semi-slug (Pamarion martens)
800-899	798	18	"BAYER CROPSCIENCE, INC."	TRIADIMEFON	BAYLETON 25 WP	250 g/Kg	WP	FUNGICIDE	4	284-004-0005	28/10/2017	SYSTEMIC	Pineapple	"Fruit rot, heart  rot & root rot"
800-899	798	19	"BAYER CROPSCIENCE, INC."	TRIADIMEFON	BAYLETON 25 WP	250 g/Kg	WP	FUNGICIDE	4	284-004-0005	28/10/2017	SYSTEMIC	Soybeans	Rust
800-899	798	20	"BAYER CROPSCIENCE, INC."	TRIADIMEFON	BAYLETON 25 WP	250 g/Kg	WP	FUNGICIDE	4	284-004-0005	28/10/2017	SYSTEMIC	Mungbeans	Cercospora
800-899	798	21	"BAYER CROPSCIENCE, INC."	BITERTANOL	BAYCOR DC 300	300g/L	DC	FUNGICIDE	4	284-003-0004	26/12/2016		Banana	"Sigatoka, freckle disease, black spot"
800-899	798	22	"BAYER CROPSCIENCE, INC."	BITERTANOL	BAYCOR DC 300	300g/L	DC	FUNGICIDE	4	284-003-0004	26/12/2016		Asparagus	"Stem & Leaf blight, phoma blight"
800-899	798	23	"VAST AGRO SOLUTIONS, INC."	BISPYRIBAC SODIUM	BAXPROL 10 SC	100 g/L	SC	HERBICIDE	4	385-276-3621	23/07/2024	SELECTIVE (POST-EMERGENT)	Rice (Direct-Seeded)	"Grasses, sedges & broadleaves"
800-899	798	24	"VAST AGRO SOLUTIONS, INC."	BISPYRIBAC SODIUM	BAXPROL 10 SC	100 g/L	SC	HERBICIDE	4	385-276-3621	23/07/2024	SELECTIVE (POST-EMERGENT)	Rice (Transplanted)	"Grasses, sedges & broadleaves"
800-899	798	25	"UNAHCO,INC."	"2,4-D AMINE"	BATTLEFIELD 40 SL	400g/L	SL	HERBICIDE	2	662-013-5002	08/10/2022	SELECTIVE (POST-EMERGENT)	Rice (Transplanted)	Annual broadleaves and sedges
800-899	798	26	"UNAHCO,INC."	"2,4-D AMINE"	BATTLEFIELD 40 SL	400g/L	SL	HERBICIDE	2	662-013-5002	08/10/2022	SELECTIVE (POST-EMERGENT)	Sugarcane	Annual broadleaves and sedges
800-899	798	27	"UNAHCO,INC."	"2,4-D AMINE"	BATTLEFIELD 40 SL	400g/L	SL	HERBICIDE	2	662-013-5002	08/10/2022	SELECTIVE (POST-EMERGENT)	Corn	Annual broadleaves and sedges
800-899	798	28	FMC AGRO PHILIPPINES INC.	NICLOSAMIDE ETHANOLAMINE SALT	BATTALION 70 WP	700 g/Kg	WP	MOLLUSCICIDE	4	598-299-4174	30/10/2020	CONTACT	Rice	Apple Snail
800-899	799	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
800-899	799	1	ZAGRO CORPORATION	DIAZINON	BASUDIN 60 EC	600 g/L	EC	INSECTICIDE	2	043-034-1379	14/06/2022	CONTACT	Rice	"Whorl maggot, stemborer, leaffolder, planthopper, rice bug"
800-899	799	2	ZAGRO CORPORATION	DIAZINON	BASUDIN 60 EC	600 g/L	EC	INSECTICIDE	2	043-034-1379	14/06/2022	CONTACT	Corn	"Cornborer, earworm, aphids, silk beetle"
800-899	799	3	ZAGRO CORPORATION	DIAZINON	BASUDIN 60 EC	600 g/L	EC	INSECTICIDE	2	043-034-1379	14/06/2022	CONTACT	Beans	"Cutworm, podborer, aphids, flea beetle"
800-899	799	4	ZAGRO CORPORATION	DIAZINON	BASUDIN 60 EC	600 g/L	EC	INSECTICIDE	2	043-034-1379	14/06/2022	CONTACT	Cowpea	"Aphids, cutworm, grasshopper"
800-899	799	5	ZAGRO CORPORATION	DIAZINON	BASUDIN 60 EC	600 g/L	EC	INSECTICIDE	2	043-034-1379	14/06/2022	CONTACT	Soybeans	"Cutworm, aphids, stink bug, grasshopper"
800-899	799	6	ZAGRO CORPORATION	DIAZINON	BASUDIN 60 EC	600 g/L	EC	INSECTICIDE	2	043-034-1379	14/06/2022	CONTACT	Pineapple	Mealybug
800-899	799	7	ZAGRO CORPORATION	DIAZINON	BASUDIN 60 EC	600 g/L	EC	INSECTICIDE	2	043-034-1379	14/06/2022	CONTACT	Cotton	"Katydids, grasshopper, cutworm, mites"
800-899	799	8	ZAGRO CORPORATION	DIAZINON	BASUDIN 60 EC	600 g/L	EC	INSECTICIDE	2	043-034-1379	14/06/2022	CONTACT	Tobacco	"Budworm aphids, flea beetle, armyworm"
800-899	799	9	ZAGRO CORPORATION	DIAZINON	BASUDIN 60 EC	600 g/L	EC	INSECTICIDE	2	043-034-1379	14/06/2022	CONTACT	White potato	"Aphids, leaffolder, cutworm"
800-899	799	10	ZAGRO CORPORATION	DIAZINON	BASUDIN 60 EC	600 g/L	EC	INSECTICIDE	2	043-034-1379	14/06/2022	CONTACT	Citrus	"Mites, aphids, stink bug"
800-899	799	11	ZAGRO CORPORATION	DIAZINON	BASUDIN 60 EC	600 g/L	EC	INSECTICIDE	2	043-034-1379	14/06/2022	CONTACT	Banana	"Thrips, mealybug, leaffolder"
800-899	799	12	ZAGRO CORPORATION	DIAZINON	BASUDIN 60 EC	600 g/L	EC	INSECTICIDE	2	043-034-1379	14/06/2022	CONTACT	Mango	"Hopper, tip borer"
800-899	799	13	"BASF PHILIPPINES, INC."	GLUFOSINATE AMMONIUM	BASTA 15 SL	150 g/L	SL	HERBICIDE	4	005-182-4580	20/12/2024	NON-SELECTIVE(POST-EMERGENT)	Rubber	Weeds
800-899	799	14	"BASF PHILIPPINES, INC."	GLUFOSINATE AMMONIUM	BASTA 15 SL	150 g/L	SL	HERBICIDE	4	005-182-4580	20/12/2024	NON-SELECTIVE(POST-EMERGENT)	Oil palm	Weeds
800-899	799	15	"BASF PHILIPPINES, INC."	GLUFOSINATE AMMONIUM	BASTA 15 SL	150 g/L	SL	HERBICIDE	4	005-182-4580	20/12/2024	NON-SELECTIVE(POST-EMERGENT)	Non-crop areas	Weeds
800-899	799	16	"BASF PHILIPPINES, INC."	GLUFOSINATE AMMONIUM	BASTA 15 SL	150 g/L	SL	HERBICIDE	4	005-182-4580	20/12/2024	NON-SELECTIVE(POST-EMERGENT)	Cavendish Banana	Weeds
800-899	799	17	GRAINS GRANTED AGRO-CHEMICALCORPORATION	CYPERMETHRIN	BASISTHRIN 5 EC	50 g/L	EC	INSECTICIDE	4	596-037-4109	12/09/2023	CONTACT	Mango	"Leafhopper, twig borer, tip borer, fruit fly"
800-899	799	18	GRAINS GRANTED AGRO-CHEMICALCORPORATION	CYPERMETHRIN	BASISTHRIN 5 EC	50 g/L	EC	INSECTICIDE	4	596-037-4109	12/09/2023	CONTACT	Rice	"Green leafhopper, brown planthopper, white-backed planthopper,leaffolder, stem borer, armyworm, rice bug"
800-899	799	19	GRAINS GRANTED AGRO-CHEMICALCORPORATION	CYPERMETHRIN	BASISTHRIN 5 EC	50 g/L	EC	INSECTICIDE	4	596-037-4109	12/09/2023	CONTACT	Cabbage	"Diamond back-moth, cabbage moth, worm"
800-899	799	20	GRAINS GRANTED AGRO-CHEMICALCORPORATION	CYPERMETHRIN	BASISTHRIN 5 EC	50 g/L	EC	INSECTICIDE	4	596-037-4109	12/09/2023	CONTACT	Beans	"Pod borer, beanfly, leafminer, aphids, cutworm"
800-899	799	21	GRAINS GRANTED AGRO-CHEMICALCORPORATION	CYPERMETHRIN	BASISTHRIN 5 EC	50 g/L	EC	INSECTICIDE	4	596-037-4109	12/09/2023	CONTACT	Tomato	"Tomato fruitworm, aphids, beetle"
800-899	799	22	GRAINS GRANTED AGRO-CHEMICALCORPORATION	CYPERMETHRIN	BASISTHRIN 5 EC	50 g/L	EC	INSECTICIDE	4	596-037-4109	12/09/2023	CONTACT	Watermelon	"Aphids, thrips, beetle"
800-899	799	23	GRAINS GRANTED AGRO-CHEMICALCORPORATION	CYPERMETHRIN	BASISTHRIN 5 EC	50 g/L	EC	INSECTICIDE	4	596-037-4109	12/09/2023	CONTACT	Onion	"Thrips, cutworm"
800-899	799	24	GRAINS GRANTED AGRO-CHEMICALCORPORATION	CYPERMETHRIN	BASISTHRIN 5 EC	50 g/L	EC	INSECTICIDE	4	596-037-4109	12/09/2023	CONTACT	Banana	"Thrips, scarring beetle"
800-899	799	25	GRAINS GRANTED AGRO-CHEMICALCORPORATION	CYPERMETHRIN	BASISTHRIN 5 EC	50 g/L	EC	INSECTICIDE	4	596-037-4109	12/09/2023	CONTACT	Cotton	"Bollworm, cutworm, leafworm, aphids, leafhopper, thrips, bollweevil"
800-899	799	26	GRAINS GRANTED AGRO-CHEMICALCORPORATION	CYPERMETHRIN	BASISTHRIN 5 EC	50 g/L	EC	INSECTICIDE	4	596-037-4109	12/09/2023	CONTACT	Tobacco	"Budworm, cutworm, aphids, thrips"
800-899	799	27	GRAINS GRANTED AGRO-CHEMICALCORPORATION	CYPERMETHRIN	BASISTHRIN 5 EC	50 g/L	EC	INSECTICIDE	4	596-037-4109	12/09/2023	CONTACT	Corn	"Cornborer, earworm"
800-899	799	28	"BERRIS AGRICULTURAL CO., INC."	PROPICONAZOLE	BASIC 25 EC	250 g/L	EC	FUNGICIDE	3	233-178-4040	19/06/2023	SYSTEMIC	Banana	Black sigatoka
800-899	800	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
800-899	800	1	"BERRIS AGRICULTURAL CO., INC."	PROPICONAZOLE	BASIC 25 EC	250 g/L	EC	FUNGICIDE	3	233-178-4040	19/06/2023	SYSTEMIC	Pineapple	Butt rot
800-899	800	2	SINOCHEM CROP PROTECTION (PHILS.) INC.	DIFENOCONAZOLE	BASH 250 EC	250 g/L	EC	FUNGICIDE	4	432-272-3578	21/10/2024	SYSTEMIC	Banana	Black Sigatoka
800-899	800	3	SINOCHEM CROP PROTECTION (PHILS.) INC.	DIFENOCONAZOLE	BASH 250 EC	250 g/L	EC	FUNGICIDE	4	432-272-3578	21/10/2024	SYSTEMIC	Mango	Anthracnose
800-899	800	4	SINOCHEM CROP PROTECTION (PHILS.) INC.	DIFENOCONAZOLE	BASH 250 EC	250 g/L	EC	FUNGICIDE	4	432-272-3578	21/10/2024	SYSTEMIC	Rice	Sheath Blight
800-899	800	5	SINOCHEM CROP PROTECTION (PHILS.) INC.	DIFENOCONAZOLE	BASH 250 EC	250 g/L	EC	FUNGICIDE	4	432-272-3578	21/10/2024	SYSTEMIC	Stringbeans	Leaf spot
800-899	800	6	SINOCHEM CROP PROTECTION (PHILS.) INC.	DIFENOCONAZOLE	BASH 250 EC	250 g/L	EC	FUNGICIDE	4	432-272-3578	21/10/2024	SYSTEMIC	Eggplant	Leaf Spot
800-899	800	7	SINOCHEM CROP PROTECTION (PHILS.) INC.	DIFENOCONAZOLE	BASH 250 EC	250 g/L	EC	FUNGICIDE	4	432-272-3578	21/10/2024	SYSTEMIC	Tomato	"Alternaria leaf spot, cercospora leafmold,powdery mildew"
800-899	800	8	SINOCHEM CROP PROTECTION (PHILS.) INC.	DIFENOCONAZOLE	BASH 250 EC	250 g/L	EC	FUNGICIDE	4	432-272-3578	21/10/2024	SYSTEMIC	Cabbage	"Ringspot,alternaria"
800-899	800	9	SINOCHEM CROP PROTECTION (PHILS.) INC.	DIFENOCONAZOLE	BASH 250 EC	250 g/L	EC	FUNGICIDE	4	432-272-3578	21/10/2024	SYSTEMIC	Onion	Purple blotch
800-899	800	10	SINOCHEM CROP PROTECTION (PHILS.) INC.	DIFENOCONAZOLE	BASH 250 EC	250 g/L	EC	FUNGICIDE	4	432-272-3578	21/10/2024	SYSTEMIC	Asparagus	Stem and leaf blight
800-899	800	11	SYNGENTA PHILIPPINES INC.	DIFENOCONAZOLE	BASH 250 EC	250 g/L	EC	FUNGICIDE	4	432-272-3578	24/01/2023		Banana	Black Sigatoka
800-899	800	12	SYNGENTA PHILIPPINES INC.	DIFENOCONAZOLE	BASH 250 EC	250 g/L	EC	FUNGICIDE	4	432-272-3578	24/01/2023		Mango	Anthracnose
800-899	800	13	SYNGENTA PHILIPPINES INC.	DIFENOCONAZOLE	BASH 250 EC	250 g/L	EC	FUNGICIDE	4	432-272-3578	24/01/2023		Rice	Sheath Blight
800-899	800	14	SYNGENTA PHILIPPINES INC.	DIFENOCONAZOLE	BASH 250 EC	250 g/L	EC	FUNGICIDE	4	432-272-3578	24/01/2023		Stringbeans	Leaf spot
800-899	800	15	SYNGENTA PHILIPPINES INC.	DIFENOCONAZOLE	BASH 250 EC	250 g/L	EC	FUNGICIDE	4	432-272-3578	24/01/2023		Eggplant	Leaf Spot
800-899	800	16	SYNGENTA PHILIPPINES INC.	DIFENOCONAZOLE	BASH 250 EC	250 g/L	EC	FUNGICIDE	4	432-272-3578	24/01/2023		Tomato	"Alternaria leaf spot, cercospora leafmold,powdery mildew"
800-899	800	17	SYNGENTA PHILIPPINES INC.	DIFENOCONAZOLE	BASH 250 EC	250 g/L	EC	FUNGICIDE	4	432-272-3578	24/01/2023		Cabbage	"Ringspot,alternaria"
800-899	800	18	SYNGENTA PHILIPPINES INC.	DIFENOCONAZOLE	BASH 250 EC	250 g/L	EC	FUNGICIDE	4	432-272-3578	24/01/2023		Onion	Purple blotch
800-899	800	19	SYNGENTA PHILIPPINES INC.	DIFENOCONAZOLE	BASH 250 EC	250 g/L	EC	FUNGICIDE	4	432-272-3578	24/01/2023		Asparagus	Stem and leaf blight
800-899	800	20	MITSUI & CO. (ASIA PACIFIC) PTE. LTD.(MANILA BRANCH)	DAZOMET	BASAMID-G	980 g/Kg	G	OTHERS	3	507-095-2915	06/12/2023	-	Soil fumigant	"nematodes, root disease, soil insects & weeds"
800-899	800	21	"TRANS WORLD TRADING CO., INC."	DAZOMET	BASAMID-G	980 g/Kg	G	OTHERS	3	038-095-1769	31/05/2024	-	Soil fumigant	"nematodes, root disease, soil insects & weeds"
800-899	800	22	"BASF PHILIPPINES, INC."	BENTAZONE	BASAGRAN 48 SL	480 g/L	SL	HERBICIDE	4	005-083-4012	23/03/2023	SELECTIVE (POST-EMERGENT)	Rice	"Perennial sedges, annual broadleaves and weeds"
800-899	800	23	"BASF PHILIPPINES, INC."	BENTAZONE	BASAGRAN 48 SL	480 g/L	SL	HERBICIDE	4	005-083-4012	23/03/2023	SELECTIVE (POST-EMERGENT)	Soybeans	"Perennial sedges, annual broadleaves and weeds"
800-899	800	24	FMC AGRO PHILIPPINES INC.	GAMMA-CYHALOTHRIN	BARRICADE 15 CS	15 g/L	CS	INSECTICIDE	4	598-372-4175	30/10/2020	CONTACT	Rice	"Green leafhopper, stemborer"
800-899	800	25	FMC AGRO PHILIPPINES INC.	GAMMA-CYHALOTHRIN	BARRICADE 15 CS	15 g/L	CS	INSECTICIDE	4	598-372-4175	30/10/2020	CONTACT	Mango	"Mango hopper, tip hopper, twig borer"
800-899	800	26	PHIL DREAM AGRO VENTURES INC.	LAMBDACYHALOTHRIN+THIAMETHOXAM	BARRET 247 ZC	106 g/L+141 g/L	ZC	INSECTICIDE	2	726-395-5794	26/09/2025	-	Potato	"Whiteflies, aphids, thrips"
800-899	800	27	PHIL DREAM AGRO VENTURES INC.	LAMBDACYHALOTHRIN+THIAMETHOXAM	BARRET 247 ZC	106 g/L+141 g/L	ZC	INSECTICIDE	2	726-395-5794	26/09/2025	-	Stringbeans	"Green Leafhopper, aphids, mites"
800-899	800	28	PHIL DREAM AGRO VENTURES INC.	LAMBDACYHALOTHRIN+THIAMETHOXAM	BARRET 247 ZC	106 g/L+141 g/L	ZC	INSECTICIDE	2	726-395-5794	26/09/2025	-	Eggplant	"Whiteflies, green leafhopper, aphids"
800-899	801	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
800-899	801	1	PHIL DREAM AGRO VENTURES INC.	LAMBDACYHALOTHRIN+THIAMETHOXAM	BARRET 247 ZC	106 g/L+141 g/L	ZC	INSECTICIDE	2	726-395-5794	26/09/2025	-	Bittergourd	"Leafhoppers, thrips, aphids, fruitfly, cutworm"
800-899	801	2	PHIL DREAM AGRO VENTURES INC.	LAMBDACYHALOTHRIN+THIAMETHOXAM	BARRET 247 ZC	106 g/L+141 g/L	ZC	INSECTICIDE	2	726-395-5794	26/09/2025	-	Mango	"Leafhoppers, tipborers, capsid bug, fruitfly, cecid fly"
800-899	801	3	PHIL DREAM AGRO VENTURES INC.	LAMBDACYHALOTHRIN+THIAMETHOXAM	BARRET 247 ZC	106 g/L+141 g/L	ZC	INSECTICIDE	2	726-395-5794	26/09/2025	-	Corn	"Asiatic corn borer, cutworm, leafhopper, aphids, earworm"
800-899	801	4	PHIL DREAM AGRO VENTURES INC.	LAMBDACYHALOTHRIN+THIAMETHOXAM	BARRET 247 ZC	106 g/L+141 g/L	ZC	INSECTICIDE	2	726-395-5794	26/09/2025	-	Banana	Flower thrips
800-899	801	5	PHIL DREAM AGRO VENTURES INC.	LAMBDACYHALOTHRIN+THIAMETHOXAM	BARRET 247 ZC	106 g/L+141 g/L	ZC	INSECTICIDE	2	726-395-5794	26/09/2025	-	Rice	"Stemborer, leafhopper, rice bugs"
800-899	801	6	AGWAY CHEMICALS CORPORATION	NICLOSAMIDE ETHANOLAMINE SALT	BARREL 70 WP	700 g/Kg	WP	MOLLUSCICIDE	4	075-229-4006	08/03/2025	CONTACT	Rice	Golden Apple Snail (Kuhol)
800-899	801	7	"AKTIV MULTI TRADING CO. PHILS, INC."	BITERTANOL	BARRAGE 300 EC	300g/L	EC	FUNGICIDE	4	540-003-4830	08/07/2025		Banana	"Black sigatoka, black leaf streak and freckle disease"
800-899	801	8	AGRO TECHNOPRODUCTS INC.	CHLOROTHALONIL	BARON 720 SC	720 g/L	SC	FUNGICIDE	4	370-118-2318	27/04/2024		Potato	"Early blight, late blight, vine rot"
800-899	801	9	AGRO TECHNOPRODUCTS INC.	CHLOROTHALONIL	BARON 720 SC	720 g/L	SC	FUNGICIDE	4	370-118-2318	27/04/2024		Tomato	"Early blight, late blight, vine rot"
800-899	801	10	AGRO TECHNOPRODUCTS INC.	CHLOROTHALONIL	BARON 720 SC	720 g/L	SC	FUNGICIDE	4	370-118-2318	27/04/2024		Beans	"Rust, anthracnose"
