book	Sht	Row	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
200-299	226	16	BIOSTADT PHILIPPINES INC.	PHENTHOATE	SALVO 50 EC	500 g/L	EC	INSECTICIDE	2	097-059-2853	21/09/2023		Eggplant	"Fleabeetle, mealybug"
200-299	226	17	BIOSTADT PHILIPPINES INC.	PHENTHOATE	SALVO 50 EC	500 g/L	EC	INSECTICIDE	2	097-059-2853	21/09/2023		Tomato	"Fruitworm, lady beetle"
200-299	226	18	BIOSTADT PHILIPPINES INC.	PHENTHOATE	SALVO 50 EC	500 g/L	EC	INSECTICIDE	2	097-059-2853	21/09/2023		Mango	"Mango hopper, tip borer, twig borer"
200-299	226	19	BIOSTADT PHILIPPINES INC.	PHENTHOATE	SALVO 50 EC	500 g/L	EC	INSECTICIDE	2	097-059-2853	21/09/2023		Soybeans & otherbeans	"Pod borer, aphids, semi-looper, leaffolder"
200-299	226	20	BIOSTADT PHILIPPINES INC.	PHENTHOATE	SALVO 50 EC	500 g/L	EC	INSECTICIDE	2	097-059-2853	21/09/2023		Cucumber and othercucurbits	Aphids
200-299	226	21	BIOSTADT PHILIPPINES INC.	PHENTHOATE	SALVO 50 EC	500 g/L	EC	INSECTICIDE	2	097-059-2853	21/09/2023		White potato	"Aphids, cutworm"
200-299	226	22	BIOSTADT PHILIPPINES INC.	PHENTHOATE	SALVO 50 EC	500 g/L	EC	INSECTICIDE	2	097-059-2853	21/09/2023		Tobacco	"Budworm, cutworm, aphids, armyworm, thrips, leafworm"
200-299	226	23	BIOSTADT PHILIPPINES INC.	PHENTHOATE	SALVO 50 EC	500 g/L	EC	INSECTICIDE	2	097-059-2853	21/09/2023		Citrus	"Scale insect, aphids, mealybug, whiteflies"
200-299	226	24	BIOSTADT PHILIPPINES INC.	PHENTHOATE	SALVO 50 EC	500 g/L	EC	INSECTICIDE	2	097-059-2853	21/09/2023		Sorghum	"Webworm, armyworm"
200-299	226	25	BIOSTADT PHILIPPINES INC.	PHENTHOATE	SALVO 50 EC	500 g/L	EC	INSECTICIDE	2	097-059-2853	21/09/2023		Cotton	"Leafhopper, bollworm, flower weevil, boll weevil, cotton stainer,leafworm, aphids"
200-299	226	26	"JARDINE DISTRIBUTION, INC."	CYHALOFOP-BUTYL+BISPYRIBAC SODIUM	SALVADOR 200 OD	160 g/L+40 g/L	OD	HERBICIDE	4	367-504-5363	02/12/2023	POST-EMERGENT	Rice (Direct-Seeded)	Grasses sedges and Broadleaves
200-299	226	27	GOLDENMAN MARKETING CORPORATION	CHLORPYRIFOS	SALUTE 30 EC	300 g/L	EC	INSECTICIDE	2	400-101-3702	17/05/2022		Rice	"Stemborer, armyworm, leafhopper, caseworm, planthopper,cutworm"
200-299	226	28	GOLDENMAN MARKETING CORPORATION	CHLORPYRIFOS	SALUTE 30 EC	300 g/L	EC	INSECTICIDE	2	400-101-3702	17/05/2022		Potato	"Tubermoth, leafhopper, cutworm, aphids"
200-299	227	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
200-299	227	1	GOLDENMAN MARKETING CORPORATION	CHLORPYRIFOS	SALUTE 30 EC	300 g/L	EC	INSECTICIDE	2	400-101-3702	17/05/2022		Corn	"Armyworm, cornborer, earworm, seeding maggots"
200-299	227	2	GOLDENMAN MARKETING CORPORATION	CHLORPYRIFOS	SALUTE 30 EC	300 g/L	EC	INSECTICIDE	2	400-101-3702	17/05/2022		Beans	"Beanfly, leafroller, podborer, cutworm, armyworm"
200-299	227	3	FARM EDGE  AGRO TRADING CORPORATION	FLUAZIFOP-P-BUTYL	SALUDO 15 EC	150 g/L	EC	HERBICIDE	4	618-212-4902	17/09/2024	SYSTEMIC/SELECTIVE(POST-EMERGENT)	Banana	"Grasses; Itchgrass, goosegrass, sour paspalum, jungle rice,crabgrasses, bermuda grasses & crowfort grass"
200-299	227	4	FARM EDGE  AGRO TRADING CORPORATION	FLUAZIFOP-P-BUTYL	SALUDO 15 EC	150 g/L	EC	HERBICIDE	4	618-212-4902	17/09/2024	SYSTEMIC/SELECTIVE(POST-EMERGENT)	Cacao	"Grasses; Itchgrass, goosegrass, sour paspalum, jungle rice,crabgrasses, bermuda grasses & crowfort grass"
200-299	227	5	FARM EDGE  AGRO TRADING CORPORATION	FLUAZIFOP-P-BUTYL	SALUDO 15 EC	150 g/L	EC	HERBICIDE	4	618-212-4902	17/09/2024	SYSTEMIC/SELECTIVE(POST-EMERGENT)	Citrus	"Grasses; Itchgrass, goosegrass, sour paspalum, jungle rice,crabgrasses, bermuda grasses & crowfort grass"
200-299	227	6	FARM EDGE  AGRO TRADING CORPORATION	FLUAZIFOP-P-BUTYL	SALUDO 15 EC	150 g/L	EC	HERBICIDE	4	618-212-4902	17/09/2024	SYSTEMIC/SELECTIVE(POST-EMERGENT)	Cotton	"Grasses; Itchgrass, goosegrass, sour paspalum, jungle rice,crabgrasses, bermuda grasses & crowfort grass"
200-299	227	7	FARM EDGE  AGRO TRADING CORPORATION	FLUAZIFOP-P-BUTYL	SALUDO 15 EC	150 g/L	EC	HERBICIDE	4	618-212-4902	17/09/2024	SYSTEMIC/SELECTIVE(POST-EMERGENT)	Coffee	"Grasses; Itchgrass, goosegrass, sour paspalum, jungle rice,crabgrasses, bermuda grasses & crowfort grass"
200-299	227	8	FARM EDGE  AGRO TRADING CORPORATION	FLUAZIFOP-P-BUTYL	SALUDO 15 EC	150 g/L	EC	HERBICIDE	4	618-212-4902	17/09/2024	SYSTEMIC/SELECTIVE(POST-EMERGENT)	Oil palm	"Grasses; Itchgrass, goosegrass, sour paspalum, jungle rice,crabgrasses, bermuda grasses & crowfort grass"
200-299	227	9	FARM EDGE  AGRO TRADING CORPORATION	FLUAZIFOP-P-BUTYL	SALUDO 15 EC	150 g/L	EC	HERBICIDE	4	618-212-4902	17/09/2024	SYSTEMIC/SELECTIVE(POST-EMERGENT)	Ramie	"Grasses; Itchgrass, goosegrass, sour paspalum, jungle rice,crabgrasses, bermuda grasses & crowfort grass"
200-299	227	10	FARM EDGE  AGRO TRADING CORPORATION	FLUAZIFOP-P-BUTYL	SALUDO 15 EC	150 g/L	EC	HERBICIDE	4	618-212-4902	17/09/2024	SYSTEMIC/SELECTIVE(POST-EMERGENT)	Rubber	"Grasses; Itchgrass, goosegrass, sour paspalum, jungle rice,crabgrasses, bermuda grasses & crowfort grass"
200-299	227	11	FARM EDGE  AGRO TRADING CORPORATION	FLUAZIFOP-P-BUTYL	SALUDO 15 EC	150 g/L	EC	HERBICIDE	4	618-212-4902	17/09/2024	SYSTEMIC/SELECTIVE(POST-EMERGENT)	Onion	"Grasses; Itchgrass, goosegrass, sour paspalum, jungle rice,crabgrasses, bermuda grasses & crowfort grass"
200-299	227	12	FARM EDGE  AGRO TRADING CORPORATION	FLUAZIFOP-P-BUTYL	SALUDO 15 EC	150 g/L	EC	HERBICIDE	4	618-212-4902	17/09/2024	SYSTEMIC/SELECTIVE(POST-EMERGENT)	Pineapple	"Grasses; Itchgrass, goosegrass, sour paspalum, jungle rice,crabgrasses, bermuda grasses & crowfort grass"
200-299	227	13	FARM EDGE  AGRO TRADING CORPORATION	FLUAZIFOP-P-BUTYL	SALUDO 15 EC	150 g/L	EC	HERBICIDE	4	618-212-4902	17/09/2024	SYSTEMIC/SELECTIVE(POST-EMERGENT)	Soybeans	"Grasses; Itchgrass, goosegrass, sour paspalum, jungle rice,crabgrasses, bermuda grasses & crowfort grass"
200-299	227	14	FARM EDGE  AGRO TRADING CORPORATION	FLUAZIFOP-P-BUTYL	SALUDO 15 EC	150 g/L	EC	HERBICIDE	4	618-212-4902	17/09/2024	SYSTEMIC/SELECTIVE(POST-EMERGENT)	Tomato	"Grasses; Itchgrass, goosegrass, sour paspalum, jungle rice,crabgrasses, bermuda grasses & crowfort grass"
200-299	227	15	"VAST AGRO SOLUTIONS, INC."	METALDEHYDE	SAKUHOL 6% PELLETS	60 g/Kg	P	MOLLUSCICIDE	4	385-075-1977	06/10/2024	CONTACT	Rice (Transplanted)	Golden apple snail
200-299	227	16	"VAST AGRO SOLUTIONS, INC."	METALDEHYDE	SAKUHOL 6% PELLETS	60 g/Kg	P	MOLLUSCICIDE	4	385-075-1977	06/10/2024	CONTACT	Rice (Direct-Seeded)	Golden apple snail
200-299	227	17	"VAST AGRO SOLUTIONS, INC."	METALDEHYDE	SAKUHOL 6% PELLETS	60 g/Kg	P	MOLLUSCICIDE	4	385-075-1977	06/10/2024	CONTACT	Potted and driftwood-attached plants such as	"Bush, snails, giant african snail and slugs"
200-299	227	18	FARMCON CORPORATION	GLYPHOSATE IPA	SAKTO 480 SL	480g/L	SL	HERBICIDE	4	592-151-4080	09/29/2020	POST-EMERGENT	Glyphosate tolerantcorn	"Annual & Perennial grasses,broadleaf weeds & sedges"
200-299	227	19	FARMCON CORPORATION	GLYPHOSATE IPA	SAKTO 480 SL	480g/L	SL	HERBICIDE	4	592-151-4080	09/29/2020	POST-EMERGENT	Mango	"Annual & Perennial grasses,broadleaf weeds & sedges"
200-299	227	20	FARMCON CORPORATION	GLYPHOSATE IPA	SAKTO 480 SL	480g/L	SL	HERBICIDE	4	592-151-4080	09/29/2020	POST-EMERGENT	Cacao	"Annual & Perennial grasses,broadleaf weeds & sedges"
200-299	227	21	FARMCON CORPORATION	GLYPHOSATE IPA	SAKTO 480 SL	480g/L	SL	HERBICIDE	4	592-151-4080	09/29/2020	POST-EMERGENT	Banana	"Annual & Perennial grasses,broadleaf weeds & sedges"
200-299	227	22	FARMCON CORPORATION	GLYPHOSATE IPA	SAKTO 480 SL	480g/L	SL	HERBICIDE	4	592-151-4080	09/29/2020	POST-EMERGENT	Coffee	"Annual & Perennial grasses,broadleaf weeds & sedges"
200-299	227	23	FARMCON CORPORATION	GLYPHOSATE IPA	SAKTO 480 SL	480g/L	SL	HERBICIDE	4	592-151-4080	09/29/2020	POST-EMERGENT	Rubber	"Annual & Perennial grasses,broadleaf weeds & sedges"
200-299	227	24	FARMCON CORPORATION	GLYPHOSATE IPA	SAKTO 480 SL	480g/L	SL	HERBICIDE	4	592-151-4080	09/29/2020	POST-EMERGENT	Oil palm	"Annual & Perennial grasses,broadleaf weeds & sedges"
200-299	227	25	FARMCON CORPORATION	GLYPHOSATE IPA	SAKTO 480 SL	480g/L	SL	HERBICIDE	4	592-151-4080	09/29/2020	POST-EMERGENT	Citrus	"Annual & Perennial grasses,broadleaf weeds & sedges"
200-299	227	26	FARMCON CORPORATION	GLYPHOSATE IPA	SAKTO 480 SL	480g/L	SL	HERBICIDE	4	592-151-4080	09/29/2020	POST-EMERGENT	Coconut	"Annual & Perennial grasses,broadleaf weeds & sedges"
200-299	227	27	FARMCON CORPORATION	GLYPHOSATE IPA	SAKTO 480 SL	480g/L	SL	HERBICIDE	4	592-151-4080	09/29/2020	POST-EMERGENT	Sugarcane	"Annual & Perennial grasses,broadleaf weeds & sedges"
200-299	227	28	FARMCON CORPORATION	GLYPHOSATE IPA	SAKTO 480 SL	480g/L	SL	HERBICIDE	4	592-151-4080	09/29/2020	POST-EMERGENT	Vegetables	"Annual & Perennial grasses,broadleaf weeds & sedges"
200-299	228	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
200-299	228	1	FARMCON CORPORATION	GLYPHOSATE IPA	SAKTO 480 SL	480g/L	SL	HERBICIDE	4	592-151-4080	09/29/2020	POST-EMERGENT	Non-crop	"Annual & Perennial grasses,broadleaf weeds & sedges"
200-299	228	2	2HJL DEVELOPMENT CORPORATION	"2,4-D IBE"	"SAGANA 2,4-D ESTER"	491 g/L	EC	HERBICIDE	2	651-049-5203	31/12/2023	SELECTIVE (POST-EMERGENT)	Rice (Transplanted)	Annual Broadleaves & sedges
200-299	228	3	2HJL DEVELOPMENT CORPORATION	"2,4-D IBE"	"SAGANA 2,4-D ESTER"	491 g/L	EC	HERBICIDE	2	651-049-5203	31/12/2023	SELECTIVE (POST-EMERGENT)	Corn	Annual Broadleaves & sedges
200-299	228	4	2HJL DEVELOPMENT CORPORATION	"2,4-D IBE"	"SAGANA 2,4-D ESTER"	491 g/L	EC	HERBICIDE	2	651-049-5203	31/12/2023	SELECTIVE (POST-EMERGENT)	Sugarcane	Annual Broadleaves & sedges
200-299	228	5	2HJL DEVELOPMENT CORPORATION	"2,4-D AMINE"	"SAGANA 2,4-D AMINE"	400 g/L	SC	HERBICIDE	2	651-013-5202	31/12/2023	SELECTIVE (POST-EMERGENT)	Rice (Transplanted)	Annual broadleaves and sedges
200-299	228	6	2HJL DEVELOPMENT CORPORATION	"2,4-D AMINE"	"SAGANA 2,4-D AMINE"	400 g/L	SC	HERBICIDE	2	651-013-5202	31/12/2023	SELECTIVE (POST-EMERGENT)	Sugarcane	Annual broadleaves and sedges
200-299	228	7	2HJL DEVELOPMENT CORPORATION	"2,4-D AMINE"	"SAGANA 2,4-D AMINE"	400 g/L	SC	HERBICIDE	2	651-013-5202	31/12/2023	SELECTIVE (POST-EMERGENT)	Corn	Annual broadleaves and sedges
200-299	228	8	"TRANS WORLD TRADING CO., INC."	BUTACHLOR+PROPANIL	SADAM-O 70 EC	350+350 g/L	EC	HERBICIDE	3	038-238-1334	24/06/2023	POST-EMERGENT	Rice (Direct-Seeded)	"Grasses,  Sedges and Broadleaves"
200-299	228	9	"TRANS WORLD TRADING CO., INC."	BUTACHLOR+PROPANIL	SADAM-O 70 EC	350+350 g/L	EC	HERBICIDE	3	038-238-1334	24/06/2023	POST-EMERGENT	Rice (Transplanted)	"Grasses,  Sedges and Broadleaves"
200-299	228	10	"UNIVERSAL SCOPE PHILIPPINES, INC."	BUTACHLOR+PROPANIL	SACATI 70 EC	350+350 g/L	EC	HERBICIDE	3	428-238-2886	21/09/2020	POST-EMERGENT	Rice (Direct-Seeded)	"Grasses,  Sedges and Broadleaves"
200-299	228	11	"UNIVERSAL SCOPE PHILIPPINES, INC."	BUTACHLOR+PROPANIL	SACATI 70 EC	350+350 g/L	EC	HERBICIDE	3	428-238-2886	21/09/2020	POST-EMERGENT	Rice (Transplanted)	"Grasses,  Sedges and Broadleaves"
200-299	228	12	FULL GREEN AGRO CORPORATION	BUTACHLOR+PROPANIL	SABRE 70 EC	350+350 g/L	EC	HERBICIDE	3	475-238-3556	21/09/2018	POST-EMERGENT	Rice (Direct-Seeded)	"Grasses,  Sedges and Broadleaves"
200-299	228	13	FULL GREEN AGRO CORPORATION	BUTACHLOR+PROPANIL	SABRE 70 EC	350+350 g/L	EC	HERBICIDE	3	475-238-3556	21/09/2018	POST-EMERGENT	Rice (Transplanted)	"Grasses,  Sedges and Broadleaves"
200-299	228	14	NS NORTHERN ORGANIC FERTILIZER INC.	CYPERMETHRIN	SABIDONG 5 EC	50 g/L	EC	INSECTICIDE	4	470-037-3044	04/07/2024	CONTACT	Mango	"Leafhopper, twig borer, tip borer, fruit fly"
200-299	228	15	NS NORTHERN ORGANIC FERTILIZER INC.	CYPERMETHRIN	SABIDONG 5 EC	50 g/L	EC	INSECTICIDE	4	470-037-3044	04/07/2024	CONTACT	Rice	"Green leafhopper, brown planthopper, white-backed planthopper,leaffolder, stem borer, armyworm, rice bug"
200-299	228	16	NS NORTHERN ORGANIC FERTILIZER INC.	CYPERMETHRIN	SABIDONG 5 EC	50 g/L	EC	INSECTICIDE	4	470-037-3044	04/07/2024	CONTACT	Cabbage	"Diamond back-moth, cabbage moth, worm"
200-299	228	17	NS NORTHERN ORGANIC FERTILIZER INC.	CYPERMETHRIN	SABIDONG 5 EC	50 g/L	EC	INSECTICIDE	4	470-037-3044	04/07/2024	CONTACT	Beans	"Pod borer, beanfly, leafminer, aphids, cutworm"
200-299	228	18	NS NORTHERN ORGANIC FERTILIZER INC.	CYPERMETHRIN	SABIDONG 5 EC	50 g/L	EC	INSECTICIDE	4	470-037-3044	04/07/2024	CONTACT	Tomato	"Tomato fruitworm, aphids, beetle"
200-299	228	19	NS NORTHERN ORGANIC FERTILIZER INC.	CYPERMETHRIN	SABIDONG 5 EC	50 g/L	EC	INSECTICIDE	4	470-037-3044	04/07/2024	CONTACT	Watermelon	"Aphids, thrips, beetle"
200-299	228	20	NS NORTHERN ORGANIC FERTILIZER INC.	CYPERMETHRIN	SABIDONG 5 EC	50 g/L	EC	INSECTICIDE	4	470-037-3044	04/07/2024	CONTACT	Onion	"Thrips, cutworm"
200-299	228	21	NS NORTHERN ORGANIC FERTILIZER INC.	CYPERMETHRIN	SABIDONG 5 EC	50 g/L	EC	INSECTICIDE	4	470-037-3044	04/07/2024	CONTACT	Banana	"Thrips, scarring beetle"
200-299	228	22	NS NORTHERN ORGANIC FERTILIZER INC.	CYPERMETHRIN	SABIDONG 5 EC	50 g/L	EC	INSECTICIDE	4	470-037-3044	04/07/2024	CONTACT	Cotton	"Bollworm, cutworm, leafworm, aphids, leafhopper, thrips, bollweevil"
200-299	228	23	NS NORTHERN ORGANIC FERTILIZER INC.	CYPERMETHRIN	SABIDONG 5 EC	50 g/L	EC	INSECTICIDE	4	470-037-3044	04/07/2024	CONTACT	Tobacco	"Budworm, cutworm, aphids, thrips"
200-299	228	24	NS NORTHERN ORGANIC FERTILIZER INC.	CYPERMETHRIN	SABIDONG 5 EC	50 g/L	EC	INSECTICIDE	4	470-037-3044	04/07/2024	CONTACT	Corn	"Cornborer, earworm"
200-299	228	25	"S & P ENTERPRISES, INC."	MALATHION	S&P MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	566-038-3777	06/06/2024	NON-SYSTEMIC	Fruit trees	"Aphids, mealy bug scale insect"
200-299	228	26	"S & P ENTERPRISES, INC."	MALATHION	S&P MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	566-038-3777	06/06/2024	NON-SYSTEMIC	Rice	"Armyworm, caseworm, leafhopper, bugs"
200-299	228	27	"S & P ENTERPRISES, INC."	MALATHION	S&P MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	566-038-3777	06/06/2024	NON-SYSTEMIC	Corn	"Earworm, silkworm, aphids, grasshopper"
200-299	228	28	"S & P ENTERPRISES, INC."	MALATHION	S&P MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	566-038-3777	06/06/2024	NON-SYSTEMIC	Cabbage	"Cabbage worm, loopers, diamond-back moth"
200-299	229	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
200-299	229	1	"S & P ENTERPRISES, INC."	MALATHION	S&P MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	566-038-3777	06/06/2024	NON-SYSTEMIC	Legumes	"Aphids, beanfly, cutworm, flea beetles, leafminer, maggots,mealybug, podborer, thrips"
200-299	229	2	"S & P ENTERPRISES, INC."	MALATHION	S&P MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	566-038-3777	06/06/2024	NON-SYSTEMIC	Grapes	"Beetles, cutworm, leafhopper, mealybug, scale, insect, spider mites"
200-299	229	3	"S & P ENTERPRISES, INC."	MALATHION	S&P MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	566-038-3777	06/06/2024	NON-SYSTEMIC	Pineapple	Mealy bug
200-299	229	4	"S & P ENTERPRISES, INC."	MALATHION	S&P MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	566-038-3777	06/06/2024	NON-SYSTEMIC	Pepper	"Aphid, cutworm, fruitworm"
200-299	229	5	"S & P ENTERPRISES, INC."	MALATHION	S&P MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	566-038-3777	06/06/2024	NON-SYSTEMIC	Garlic	Cutworm
200-299	229	6	"S & P ENTERPRISES, INC."	MALATHION	S&P MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	566-038-3777	06/06/2024	NON-SYSTEMIC	Onion	Cutworm
200-299	229	7	"S & P ENTERPRISES, INC."	MALATHION	S&P MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	566-038-3777	06/06/2024	NON-SYSTEMIC	Tobacco	"Aphids, katyidid"
200-299	229	8	"S & P ENTERPRISES, INC."	MALATHION	S&P MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	566-038-3777	06/06/2024	NON-SYSTEMIC	Ornamentals	"Aphids, cutworm, mealybug, scale insect, spider mites"
200-299	229	9	"S & P ENTERPRISES, INC."	MALATHION	S&P MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	566-038-3777	06/06/2024	NON-SYSTEMIC	Tomato	Lady beetle
200-299	229	10	"S & P ENTERPRISES, INC."	MALATHION	S&P MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	566-038-3777	06/06/2024	NON-SYSTEMIC	Eggplant	"Aphids, fruitworm"
200-299	229	11	"S & P ENTERPRISES, INC."	MALATHION	S&P MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	566-038-3777	06/06/2024	NON-SYSTEMIC	Sorghum	Web worm
200-299	229	12	"S & P ENTERPRISES, INC."	ATRAZINE	S&P ATRAZINE 80 WP	800 g/Kg	WP	HERBICIDE	4	566-065-3778	13/08/2022	SELECTIVE (PRE-EMERGENT)	Corn	Broadleaf weeds & annual grasses
200-299	229	13	"S & P ENTERPRISES, INC."	ATRAZINE	S&P ATRAZINE 80 WP	800 g/Kg	WP	HERBICIDE	4	566-065-3778	13/08/2022	SELECTIVE (PRE-EMERGENT)	Sorghum	Broadleaf weeds & annual grasses
200-299	229	14	"S & P ENTERPRISES, INC."	ATRAZINE	S&P ATRAZINE 80 WP	800 g/Kg	WP	HERBICIDE	4	566-065-3778	13/08/2022	SELECTIVE (PRE-EMERGENT)	Sugarcane	Broadleaf weeds & annual grasses
200-299	229	15	"S & P ENTERPRISES, INC."	ATRAZINE	S&P ATRAZINE 80 WP	800 g/Kg	WP	HERBICIDE	4	566-065-3778	29/04/2023	SELECTIVE (PRE-EMERGENT)	Corn	Broadleaf weeds & annual grasses
200-299	229	16	"S & P ENTERPRISES, INC."	ATRAZINE	S&P ATRAZINE 80 WP	800 g/Kg	WP	HERBICIDE	4	566-065-3778	29/04/2023	SELECTIVE (PRE-EMERGENT)	Sorghum	Broadleaf weeds & annual grasses
200-299	229	17	"S & P ENTERPRISES, INC."	ATRAZINE	S&P ATRAZINE 80 WP	800 g/Kg	WP	HERBICIDE	4	566-065-3778	29/04/2020	SELECTIVE (PRE- EMERGENT)	Sugarcane	Broadleaf weeds & annual grasses
200-299	229	18	"S & P ENTERPRISES, INC."	"2,4-D AMINE"	"S&P 2,4-D AMINE"	400 g/L	SL	HERBICIDE	2	566-013-3781	21/02/2024	SELECTIVE (POST- EMERGENT)	Rice (Transplanted)	Annual broadleaves and sedges
200-299	229	19	"S & P ENTERPRISES, INC."	"2,4-D AMINE"	"S&P 2,4-D AMINE"	400 g/L	SL	HERBICIDE	2	566-013-3781	21/02/2024	SELECTIVE (POST- EMERGENT)	Sugarcane	Annual broadleaves and sedges
200-299	229	20	"S & P ENTERPRISES, INC."	"2,4-D AMINE"	"S&P 2,4-D AMINE"	400 g/L	SL	HERBICIDE	2	566-013-3781	21/02/2024	SELECTIVE (POST- EMERGENT)	Corn	Annual broadleaves and sedges
200-299	229	21	"S & P ENTERPRISES, INC."	DIURON	S & P DIURON 80 SC	800 g/L	SC	HERBICIDE	4	566-021-4740	02/04/2022	SYSTEMIC	Citrus	"Grasses, annual & perennial broadleaves"
200-299	229	22	"S & P ENTERPRISES, INC."	DIURON	S & P DIURON 80 SC	800 g/L	SC	HERBICIDE	4	566-021-4740	02/04/2022	SYSTEMIC	Coffee	"Grasses, annual & perennial broadleaves"
200-299	229	23	"S & P ENTERPRISES, INC."	DIURON	S & P DIURON 80 SC	800 g/L	SC	HERBICIDE	4	566-021-4740	02/04/2022	SYSTEMIC	Cotton	"Grasses, annual & perennial broadleaves"
200-299	229	24	"S & P ENTERPRISES, INC."	DIURON	S & P DIURON 80 SC	800 g/L	SC	HERBICIDE	4	566-021-4740	02/04/2022	SYSTEMIC	Sugarcane	"Grasses, annual & perennial broadleaves"
200-299	230	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
200-299	230	1	"S & P ENTERPRISES, INC."	DIURON	S & P DIURON 80 SC	800 g/L	SC	HERBICIDE	4	566-021-4740	02/04/2022	SYSTEMIC	Pineapple	"Grasses, annual & perennial broadleaves"
200-299	230	2	"S & P ENTERPRISES, INC."	DIURON	S & P DIURON 80 SC	800 g/L	SC	HERBICIDE	4	566-021-4740	02/04/2022	SYSTEMIC	Non-crop land	"Grasses, annual & perennial broadleaves"
200-299	230	3	"S & P ENTERPRISES, INC."	"2,4-D IBE"	"S & P 2,4-D ESTER"	490 g/L	EC	HERBICIDE	2	566-049-3779	15/07/2022	SELECTIVE (POST- EMERGENT)	Rice (Transplanted)	Annual Broadleaves & sedges
200-299	230	4	"S & P ENTERPRISES, INC."	"2,4-D IBE"	"S & P 2,4-D ESTER"	490 g/L	EC	HERBICIDE	2	566-049-3779	15/07/2022	SELECTIVE (POST- EMERGENT)	Corn	Annual Broadleaves & sedges
200-299	230	5	"S & P ENTERPRISES, INC."	"2,4-D IBE"	"S & P 2,4-D ESTER"	490 g/L	EC	HERBICIDE	2	566-049-3779	15/07/2022	SELECTIVE (POST- EMERGENT)	Sugarcane	Annual Broadleaves & sedges
200-299	230	6	CULTIVA INCORPORATED	DELTAMETHRIN	RYDER 2.5 EC	25 g/L	EC	INSECTICIDE	4	201-085-1723	19/09/2023		Mango	"Hopper, Tip borer, twig borer"
200-299	230	7	CULTIVA INCORPORATED	DELTAMETHRIN	RYDER 2.5 EC	25 g/L	EC	INSECTICIDE	4	201-085-1723	19/09/2023		Cabbage & other crucifers	"Diamond-back moth, cabbage moth, cabbage worm"
200-299	230	8	CULTIVA INCORPORATED	DELTAMETHRIN	RYDER 2.5 EC	25 g/L	EC	INSECTICIDE	4	201-085-1723	19/09/2023		Tobacco	"Budworm, armyworm, cutworm"
200-299	230	9	CULTIVA INCORPORATED	DELTAMETHRIN	RYDER 2.5 EC	25 g/L	EC	INSECTICIDE	4	201-085-1723	19/09/2023		Beans	"Flea beetle, beanfly, bugs, thrips, cutworm, armyworm, podborer,semiloopers, bean lycaenid"
200-299	230	10	CULTIVA INCORPORATED	DELTAMETHRIN	RYDER 2.5 EC	25 g/L	EC	INSECTICIDE	4	201-085-1723	19/09/2023		Soybeans	"Flea beetle, beanfly, bugs, thrips, cutworm, armyworm, podborer,semiloopers, bean lycaenid"
200-299	230	11	CULTIVA INCORPORATED	DELTAMETHRIN	RYDER 2.5 EC	25 g/L	EC	INSECTICIDE	4	201-085-1723	19/09/2023		Tomato	Fruitworm (heliothis)
200-299	230	12	CULTIVA INCORPORATED	DELTAMETHRIN	RYDER 2.5 EC	25 g/L	EC	INSECTICIDE	4	201-085-1723	19/09/2023		Corn	"Corn borer, corn earworm, seedling maggots"
